french,wolof
Et pourtant l'homme est dur à la tâche.,Moontin góor gi jambaar la lool ci liggéey bi.
"J'ai vu celui-là, auparavant.",Gis naa kooku woon.
Des joues creuses.,Lex yu xóot.
L'homme veut que tu viennes.,Góor gi bëgg na ŋga ñëw.
"Quand il sort le matin, il va faire le tour de l'enclos du troupeau.","Su xéyee, dafay wëri gétt ga."
Mets la rate avec ce qui accompagne le couscous !,Booleel gàddaam gi ci liy dem ci cere ji !
J'ai pu préserver un peu de viande ; elle aurait tout préparé.,Jot naa rawale tuuti yàpp ; lépp la naroona togg.
"Comment l'avons-nous su ? Peut-être par mon père, ou bien par un des garçons du village.",Naka lanu def ba xam ko ci saa si ci lu amul benn laam-laamee ? Ndax Baay a nu ko waxoon mbaa kenn ci goney Ogosaa yi ?
Il est parti à l'aube.,Dem na ca njël.
Attends qu'on débute le ramadan pour partir.,Xaaral ba ñu um nga dem.
Montre-lui les toilettes !,Won ko gaanuwaay bi !
Je n'ai rien compris à sa mimique.,Xamuma dara ci liyaaram gi.
Qu'as-tu à faire la navette ainsi ?,Looy baagante nii ?
Le docteur dit que j'ai de l'albumine.,Doktoor ne dama xorom.
Tu es méchant avec de ton petit frère.,Danga soxor ci sa rakk.
Je n'y avais pas été,Demuma fa woon
Il demande si tu aurais été,Mi ŋgiy laaj ndax demkoon ŋga
Il y a un troupeau qui passe.,Am na coggal guy romb.
"Je suis embarrassé parce qu'il vient après-demain, or la maison n'est pas encore prête.",Dama jaaxle ndaxte gannaaw-suba lay ñów te kër gi pareegul.
Un enfant dégourdi.,Xale bu njaxlaf.
"Le pédoncule pourra bien résister, mais ce qui arrive à maturité tombe.",Lu ñor tàbbi ; gàjjan gaay bañ.
Je fouille pour trouver ma bague.,Sama jaaro laay jéex.
Cette dame vend des fruits du Dialium.,"Ndaw sii, dafay jaay solom."
Battre le tam-tam est réservé à certaines gens.,Tëggum sabar dafa am ñu ñu ko féetale.
L'homme qui parle,Góor gii di wax
"C'est simplement que tu es pessimiste, mais ce n'est rien.","Danga ñaaw-njort rekk, waaye du dara."
Qui l'a fait entrer dans le trou ?,Ku ko sërëxal ci pax mi ?
"Ça, c'est ma sueur.","Lii, sumañaq la."
Ton mouchoir de tête n'est pas assorti à ce que tu portes.,Sa musóor gi àndul ak li nga sol.
C'était un homme en vérité !,Nit la woon ci dagg !
"Tout cela, je ne l'ai compris que beaucoup plus tard, en partant comme lui, pour voyager dans un autre monde.","Loolu lépp, maa ngi ko door a nànd dëggëntaan bi ma doonee mag, tàmbalee tukki ni moom."
Apporte-moi la bouilloire pour que je fasse mes ablutions !,"Indil ma satala gi, ma jàpp !"
Va que l'homme te voie !,Demal góor gi gis la !
Il se plaint de beaucoup de choses.,Dafa bare lu muy nemmat.
Les pleurs n'y feront rien.,Jooy yi manu ci dara.
Il ne sait pas garder un secret.,Manul denc kumpa.
C'est accroché à l'ancre.,Dafa lonku ci ser bi.
J'ai aperçu un homme.,Séen naa ak nit.
"Dès qu'il reçoit sa'quinzaine', il va tout droit au bistrot.",Bu jotee keeseenam rekk jubal ca bistoroŋ ba.
Nous pourrons être amis.,Dinañu mëna nekk i xarit.
C'est ton oncle maternel qui a fait les démarches du mariage.,Sa nijaay a dox séy bi.
Je veux que tu viennes le matin à cinq heures dans la fraîcheur !,Bëgg në ŋga ñëw ci subë ci juróomi waxtu ci sedd bi !
"Je t'en conjure, pardonne-lui !",Leel baal ko !
Tu es un mortel tout simplement !,Nit rekk ŋga !
Mon ami est venu.,Sama xarit dikk na.
Prends l'enfant soigneusement et va le coucher !,"Meebal gone gi, tërali ko !"
Des amis à moi !,Samay xarit !
"Sur ses photos paraissent la solitude, l'abandon, l'impression d'avoir touché à la rive la plus lointaine du monde.","Wéetaay ak nangu dogal la nataal yiy feeñal. Ma leen di xool, mu mel ni maa ngi janook fi raayi dunyaa téene."
"Ce qui disparaissait aux yeux de mon père, c'était le charme des villages, la vie lente, insouciante, au rythme des travaux agricoles. La remplaçaient l'appât du gain, la vénalité, une certaine violence.","Baay seetlu ni, ni Afrig doon soppikoo ngir dëppook jamono, jigu ko. Bëgge, yàkkamti àddina ak ku mën sa moroom duma ñoo daldi wuutu lépp la mu soppoon ci Afrig. Li mu xamoon, moo doon i nit ñu ànd ak seen sago di daagu, am toppatoo ci seeni dëkk te weg bu baax mbey mi leen doon dundal."
"Je crois même qu'au bout d'un temps, je les aurais oubliés.",Miin kon naa gis-gis boobu ba duma ko soxlaa fat ba koy fàtte.
Suis le sillon.,Toppal galat bi.
L'obésité n'est pas bonne.,Yaram baaxul.
"Seigneur, je ne te quitterai pas jusqu'à l'éternité.","Borom bi, duma la bàyyi ba abada."
Essuie le rebord.,Fompal kéméj gi.
"Remonte ton pagne, sinon il va se mouiller.","Wogasal sa sër, lu ko moy dina tooy."
"Si tu ne trouves pas d'argent disponible ici, je ne pourrai pas t'aider.","Boo fi fekkulee xaalis bu jàppandal, duma la mëna dimmali."
Ne me donne pas ce vilain nom de famille !,Bu ma santale sant wu naqadi woowu !
"Saryaan, c'est ce que vous dites officiel.","Saryaan, mooy li ngeen naan officiel."
Je ne sais pas pourquoi il a réduit ses visites chez moi.,Xamuma lu-tax mu néewal tànkam sama kër.
La chose est d'une clarté lumineuse.,Lëf ki leer na nàññ.
"Lundi, nous avons une cérémonie, je ne pourrai pas venir.","Altine, danu am xew, duma mëna ñów."
Pourtant c'est lui qui me tient compagnie.,Ndaxam moo may wéttali.
"Il est ton ami, qui plus est, sa soeur est ton épouse.","Sa xarit la, rax-ci-dolli, rakkam di sa jabar."
"Il est là, les yeux écarquillés, l'air hagard.",Mu ngi ne xóll.
"Dès qu'il rentrait chez lui, il enfilait une large chemise bleue à la manière des tuniques des Haoussas du Cameroun, qu'il gardait jusqu'à l'heure de se coucher.","Bu delsiwaan, day daldi gaawtu sol simis bu baxa bu yaatu, nirook turkiy awsa Kamerun yi mu daan fanaanoo."
"Le vacher ne vient pas, emmène les vaches !","Sàmm bi du ñów, yóbbul nag yi !"
Il était tellement excité et débordant de joie qu'il a pratiquement fait tomber la porte de son cadre.,Dafa yëngu woon té beg lool ba mu daanal bunt bi wépp ci cadar am.
Quels chevaux voulais-tu et lequel as-tu pris ?,Yan fas ŋga bëggoon ak wan ŋga japp ?
Il en veut à Omar.,Dafa mere Omar.
Tous les jours on te fait ravaler tes mensonges ; retiens ta langue !,Bés bu ne ñu tiiñal la ; téyeel sa làmmiñ !
Il dit que vous devez vous accommoder de cette chambre provisoirement.,Mu ne ngeen jàppandi ci néeg bii.
Ne respire pas.,Bul nokki.
"Ce talisman, si tu le portes, cela te donnera un fluide tel que tout le monde s'intéressera à toi.","Téere bii, soo ko takkee, dina la may bayre."
Votre conversation commence à prendre du temps.,Seen waxtaan waa ngiy bëgga yàgg.
"Ceci est un four. C'est ce qu'on appelle une cuisinière. Le four, on l'allume et cuisine avec. Après avoir l'allumer, tu dois ensuite y poser la marmite et commencer à cuisiner ce que tu veux.","Waaw lii nii ab ab puur la. Waaw moom lañuy wax cuisinière. Ab puur la dañ koy taal di ci togg, boo ko taalee danga ciy teg cin li rekk togg ci li nga bëgg a togg."
C'est la gorgée qu'il en a bu qui l'a enivré.,Góox bi mu ci naan moo ko màndi.
La vieille est toujours là-bas à soliloquer du matin au soir.,"Soxna saa nga fa, bu xëyee, di kebetu ba ngoon jot."
Toutes les fleurs de l'arbre ne donneront pas des fruits.,Tóor-tóori garab gi yépp duñu def ay doom.
Le chat a pris une souris.,Muus mi jàpp na jinax.
On parle du loup et voici sa queue.,"Ku doon laajte faali, ngoy a ngi."
Ce que tu disais d'Astou s'est retourné contre toi.,"Li nga doon wax ci Astu de, dafa lamar."
Toutes les pinces à linge que j'avais achetées sont perdues.,Keppu yi ma jéndoon yépp réer nañu.
Il fut Laobé.,Laobe la woon.
Aies une bonne journée,Yendu ak jàam
Le premier qui cillera paiera cinq francs.,"Ku jëkka xef, fey dërëm."
Rappelle Moussa qui s'en va,Wooyil Musaa moom mi di dem
Ton abcès n'est pas encore percé ?,Sa taab gi bëtta-gul ?
Puisse Dieu t'accorder une longue vie !,Yàlla na la Yàlla may fan wu gudd !
"Maintenant, il a beaucoup d'argent.","Léegi, dafa am xaalis mbët."
C'est du manioc du Saloum.,Pullóoxu Saalum la.
Je n'ai pas cultivé de maïs cette année.,Bayuma mboq ren.
Il ne t'avait pas vu,Gisu la woon
Où est le savon avec lequel tu lavais ?,Ana saabu bi nga doon fóote ?
Tous les autres moutons fuirent.,Yeneen xar yi yépp daw.
Attends que je vienne !,Xaaral ba ma dikk !
À qui a-t-il marié sa fille ?,Kan la may doomam ?
"Il en a pris plein la main, et il n'y en avait plus.","Dafa ci sëq, mu jeex."
Cela a coïncidé avec ma venue.,Dafe taseek sama dikk.
Tu as tourné la tête et j'ai su que vous parliez de lui.,"Danga geestu, ma xam ne moom ngeen di wax."
Inviter à séjourner chez soi.,Woo ngan.
Dévie un peu ta main.,Moyalal tuuti sa loxo.
C'est ici qu'il l'a fait tomber.,Fii la ko suruxal.
Le pays tout entier te remercie.,Réew mi yépp a ngi lay jaaraamaal.
Fais attention de ne pas te blesser avec la lame.,Moytula gaañu ak lañset bi.
L'homme cultive,Góor gi di bày
Il a apporté un sac de riz.,Indi na saaku ceeb.
Tu diminueras le col.,Nanga wàññi baat bi.
"Aujourd'hui, il faut absolument que j'aille voire Omar.","Tey, fàww ma seeti Omar."
"Avant de t'y engager, il faut bien examiner les conditions.","Bala nga ciy dugg, nanga seet bu baax sart yi."
"Sur la photo que vous m'avez envoyée, j'y ai vu un poisson adulte qu'on a coupé en morceaux et posé quelque part.","Nataal bii ngeen ma yónnee de gis naa ci biir nataal bi jën yu mag, yuñ dagg ay dagg teg ko ci fenn."
"Les dames sont assises par ici, les filles par là-bas.","Jeeg jaa ngi tooge fii, janq ji fale."
Comprenez-vous le wolof ?,Dégg ngeen wolof ?
Ne lis pas au soleil !,Bul jàng ci naaj wi !
Fais attention de ne pas marcher sur les excréments.,Moytula joggi baji yi.
Ñu wérën à quoi me servirait du mil grillé ?,Lu may doye dugub ju ?
Il lui a amené du fourrage au champ.,Yobul na ka ŋgooñ tool ya.
"Il est absorbé dans ses pensées, il n'a rien entendu de ce que tu lui as dit.","Mu ngi ne xàmm, déggul dara ci li nga ko wax."
"Si tu lui cherchais une coiffe, ce serait bien contre le soleil.","Soo ko wutaloon mbaxana, doon na baax ci naaj wi."
Il a donné un pantalon en aumône au mendiant.,Ab jat la sarax yalwaankat bi.
Il joue pour de l'argent ; c'est pour ça qu'il n'a rien.,Dafay wure ; moo tax amul dara.
"Si nous avions de la volonté, aucun pays ne serait plus prospère que le nôtre.","Su nu amoon pastéef, menn réew du gëna naat sunu réew."
Nettoie le sable qui est à ton menton !,Fompal suuf si ci sa sikkim bi !
L'homme n'a pas été,Góor gi demul
Où as-tu acheté tes babouches ?,Fan nga jénde sa maraakiis yi ?
Je prépare une bouillie de céréales pour l'accouchée.,Damay laaxal wasin-wees wi.
"Samba tira sur eux trois fois, pan ! pan ! pan ! u.",Pan ! Sàmba ni tuyy ci ñoom ñetti tuyy ! tuyy ! tuyy !
"Tu n'es pas encore né, et tu as la tremblote.","Juddooguloo, dong."
Il dit qu'il ne peut pas venir mais il vous encourage.,"Mu ne mënula ñów, waaye mu ngi leen di yokk ngóora."
C'est l'appareil urinaire qu'on a ainsi dessiné.,Sawukaay bi lañu nataal nii.
"Ce dont on parle, tu en sais quelque chose, mais tu ne dis rien.","Li ñuy wax xam nga ci dara, nga ne xiim."
À condition de s'en occuper.,Ci kaw di ko toppatoo.
"Les rares photos de lui à cette époque montrent un homme robuste, à l'allure sportive, vêtu de façon élégante, complet veston, chemise à col dur, cravate, gilet, souliers de cuir noir.","Nataal ya ngi may won waxambaane wu dëgër, tàmm a tàggat yaram wi. Ci nataal bi fi des, mu ngi solu ba jekk, karwaatu, ak westam bu kol gi dëgër ak i dàlli deram yu ňuul."
"Chaque fois que je fais le lit, tu le défais.","Saa su ma lalee lal bi, nga làlli ko."
"Le mûrier qui fait qu'on appelle le marché Sàndaga, c'est plus ici.","Sànd ga tax ñu tudde marse bi Sàndaga, nekkatu fi."
"Ce que Jésus enseignait, il l'illustrait par des paraboles.","Lu Yéesu jàngalewaan, dafa ko daan misaal ci ay léeb."
Il va rendre visite aux malades aujourd'hui.,Dafay seeti jarag yi tey.
Le chien est un animal fidèle.,"Xaj, rab wu am-kóllëre la."
Il a glissé sur une peau de banane.,Dafa tarxiis ci xollitu banaana bi.
Ton maquillage est excessif.,Sa faar bi dafa ëpp.
"Après avoir fait les plis, tu passes le pan du boubou en bandoulière.","Boo defee ras yi ba-noppi, nga gàll lafu mbubb mi."
Quoi bon avoir beaucoup de mil si on ne lui survit pas.,"Bare dugub, fekke déwén a ko gën."
"Tout ça, ce sont des instruments pour couper.",Yii yèpp ay daggu lañu.
J'ai eu avec Omar un parcours que je n'oublierai plus.,Am naa ak Omar ay jaar-jaar yu ma dootul fàtte.
Dis-lui d'achever de remplir le seau !,Ne ko mu feccali siwo bi !
"Alors mon père découvre, après toutes ces années où il s'est senti proche des Africains, leur parent, leur ami, que le médecin n'est qu'un autre acteur de la puissance coloniale, pas différent du policier, du juge ou du soldat. Comment pouvait-il en être autrement ? L'exercice de la médecine est aussi un pouvoir sur les gens, et la surveillance médicale est également une surveillance politique.","Baay daldi jàngaale lii : ak lu mu doon doon xaritu doomi réew mi, seen doomu-ndey, ñu koy diis seeni soxla, ba tey rekk ci nguurug Tubaab yi la bokk, moom la fi toogal. Ndax, su ñu waxantee dëgg, nit ki bu wér-gu-yaramam ajoo ci yow, fu la neex nga koy jaarloo. Te kon, dara du wutale sa taxawaay ak bu alkaati bi mbaa bu àttekat beek soldaar bi. Nga nangu kook nga bañ koo nangu, yaa ngiy pólitig. Naka la mënoon a deme neneen ? Faj doom-aadama, liggéey bu am maanaa la."
Tu as vu les autres amis ?,Gis ŋga sa yeneen xarit yi ?
Omar est tout le temps en train de menacer verbalement Omar.,Omar de fu mu tollu rekk mu ngay ëtu Omar.
Racle les aliment attachés au récipient !,Wettil ñam woowu ci ndab li !
"Cherche une fibre, tu attaches le fagot.","Wutal cajj, nga yeew say wi."
Avez-vous entendu la cloche ?,Dégg ngeen jóolóoli bi ?
Il y a une herbe avec laquelle nous jouions à faire des marionnettes.,Am na ñax mu nu daan foye xuusmaañàpp.
Je ne sais pas comment tu vas te tirer de ces mauvais draps.,"Jii gilaawaali, xamuma noo ciy génne."
Il y en a assez des chants d'éloge ; chante quelque chose qui éduque les gens.,Tagge yi doy na ; woyal luy yee nit ñi.
"Qui te dit : « offre tes biens », c'est ton remerciement qu'il veut.","Ku la ne : « mayeel sa alal », sa ngërëm la bëgg."
Tu m'as déçu.,Gecc naa ci yow.
Tiens ça !,Am lii !
La route déflore les champs nubiles,Yoon waa ngi nangu ndawug tool yi
"La nourriture désastreuse – ce pain noir, dont on disait qu'il était mêlé de sciure de bois, et qui avait failli causer ma mort à l'âge de trois ans.","Tàmbalee ko ci lekk gi. Lekk gu bon a bon – mburu mu ňuul miň doon wax naan dafa raxe kópp. Mburu mu dooy waar, xaw maa yóbbu laaxira ba ma tolloo ci ñetti at doŋŋ."
C'est l'autre je crois !,"Defe naa, keneen kii la !"
Aimes-tu le riz au poisson ?,Sopp nga ceebu jén ?
"Alors que tu dépréciais ton cordon, il a bien suffi à attacher ton fagot.","Xeeb sab takkoon, mu yeew saw say."
Il a passé la saison sèche à Dakar.,Ndakaaru la noor.
D'où me vient cette idée ?,Xawma nan la ma xalaat boobu dikkee.
"Le charbon est mouillé, il ne prendra pas vite.","Këriñ gi dafa tooy, du gaawa tàkk."
Comment nomme-t-on cet arbre ?,Naka lañuy tudde garab gii ?
Il est aveugle mais n'accepte pas qu'on le conduise.,Dafa gumba te nanguwul ku ko wommat.
Je veux une richesse qui ne vienne pas de la corruption.,Alal ju juddoowul cim nger laa bëgg.
"Il ne rêve pas, il voit en songe.","Du gént, dafay jeneer."
"Quand nous avions des poissons, nous les grillions dans le feu, sur la plage.","Bu ñu amaan jén, bërëm ko ci tefes gi."
Tu ne sais pas si on a respecté le rite islamique avant de tuer le mouton que tu vas y acheter.,"Xamuloo ndax xar ma nga fay jénde, médd la."
Cela est bien établi ici.,Loolu lu fi sax la.
Dieu n'a pas d'intime.,Yàlla amul ndend.
"Si tu pars en compagnie des enfants, cela ne fera que te retarder.","Soo àndee ak xale yi, dafa lay yàggal rekk."
Je réclame le tribut dû au Prophète.,Galagu Nabi laay laaj.
"Les choses étaient bien parties, hélas tout a avorté.","Xalam demoon na bay neex, buum ga saay."
Beaucoup de ressortissants de la région du Walo vont chercher du travail à Dakar.,Waalo-waalo yu bare dañuy wuti liggéey Ndakaaru.
Tous ceux-là ne sont pas partis,Ñooñu ñépp woon demuñu
Le lait caillé qu'on vend maintenant n'a plus de grumeaux.,"Soow mi ñuy jaay léegi, amatul gallax."
"Avant de tirer sur une bête, je vois d'abord si elle est grosse, ou si elle est dans une période où elle se protège.","Bala may fital aw rab, dinaa xool ndax mu ngi ak biir, wala ndax tollu na ci waxtu aaru."
Elle est entrée et s'est aussitôt affalée sur la natte.,Dafa dugg rekk ne mbàpp ci basaŋ gi.
Je vois ma luette dans le miroir.,Maa ngiy gis sama làmmiñ-wu-ndaw wi ci seetu bi.
Maîtrise-toi !,Bul topp sa sago !
Tais-toi !,Dil noppi !
Ne mets pas les mains dans les poches quand tu t'adresses à moi !,Bul roof sa loxo ci sa poos booy wax ak man !
Une fille ne sachant pas rouler la farine ; pauvre de toi !,Janq bu mënul araw ; mas-sa yow !
Ce qu'il a dit est avilissant.,Li mu wax dafa ñaawlu.
Tiens la bride !,Jàppal ci nos gi !
Je suis indisposée.,Dama jagadi.
Il a une grande gueule.,Dafa réy-làmmiñ.
Le repentir est même inutile car c'est un voyou.,Tuub bi dey jaru ko sax nde saay-saay la.
Il n'y a pas beaucoup de femmes qui peuvent habiter avec leurs belles-mères.,Barewul jigéen ñu mëna dëkk ak seen goro bu jigéen.
Prends l'un !,Fabal benn bii bépp !
Regarde cette aumône.,Seetal sarax su.
J'ai envoyé le chercher.,Yeble naa ñu wooyi ko.
"La plus grande preuve d'amour qu'il a donnée aux siens, c'est lorsqu'en pleine guerre, il traverse le désert jusqu'en Algérie, pour tenter de rejoindre sa femme et ses enfants et les ramener à l'abri en Afrique.","Liy firndeel cofeel gu réy gi mu amoon ci doom yeek jabar ji, moo di ne bés dafa ni fàww mu fekki leen Tugal, indi leen Afrig, ñu mucc ci Xare bi. Mujjewul a àntu waaye lu mu bon bon jéem na."
Fais attention de ne pas te cogner la tête contre cette chose qui pend !,Moytula mbëkk lii di lang !
Déverses-y du sable !,Xëpp ci suuf !
Le maître dicte et nous écrivons.,"Ustaas dafa ñuy sa, ñuy bind."
Une poule ne doit pas avoir comme fiancé un chat sauvage.,Ganaar du am faru siiru.
Il ne pouvait pas être comme les autres.,Manul woon a mel ni ňeneen ňi.
Les hommes sont des paresseux et les femmes ne savent pas écouter.,Góor ñi dañu tayel te jigéen ñi du ñu deglóo.
"Aujourd'hui encore, quand je vois des images de l'Afrique, les grands parcs du Serengeti ou du Kenya, je ressens un élan du cœur, il me semble reconnaître la plaine où nous courions chaque jour, dans la chaleur de l'après-midi, sans but, pareils à des animaux sauvages.","Ba sunu jonn-Yàlla-tey, mënumaa gis ay nataali Afrig, moo xam pàkku Sereŋeti la wallay pàkki Keñaa te sama yaram dawul, ma dellu ci saa si jamono jañ daan wëndéelu ci àll bi niy bàyyima."
Mauvais mari vaut mieux que bon amant.,"« Sa jëkkër ju bon ji », « moo gën sa far wu baax wi »."
"Quand les hommes cherchent la richesse, toi, cherche les hommes !","Bu nit ñiy wut alal, yow, wutal nit ñi !"
C'est au parc de Hann que j'ai vu pour la première fois un kob.,Pàkku Aan laa jëkka gise mbill.
Prends du lait pour mettre dans le couscous !,"Sàkkal ci meew mi, def ci cere ji !"
J'ai les reins bloqués.,Sama ndigg dafa caŋ.
"Aujourd'hui, j'existe, je voyage, j'ai à mon tour fondé une famille, je me suis enraciné dans d'autres lieux.","Tey, mënal naa sama bopp, am soxna ak i doom, dëkke yéeg roppëlaan ak a wàcc, am na feneen fu ma sañ ni fa la fekk baax."
Et que nul ne bouge !,Te bu fi kenn jogé !
Le relais est à quelle heure ?,"Aw bi, ban waxtu la ?"
Attache tout mouton !,Yeewal bépp xar !
Mes oreilles bourdonnent.,Sama nopp yaa ngiy riir.
Il veut un fût vide.,Xottu barigo la bëgg.
Il a des moutons.,Am na ay xar.
Cherche-le sous le lit !,Wut ko ci ron lal bi !
C'est caché.,Dafa nëbbu.
Regarde à ta droite et à ta gauche avant de traverser la chaussée !,Xoolal ci sa ndeyjoor ak sa càmmoñ bala ngay jàll tali bi !
Tu te vautres par terre comme un petit enfant.,Yaa ngiy fundóoñu ci suuf si ni xale bu ndaw.
Ne partez pas !,Buleen dem !
Verses-y la tomate !,Sotti ci tamaate ji !
Omar est leur premier enfant.,Omar a di seen taaw.
"De m'épiler les jambes, cela lui plaît vraiment.","Xus sama yeel yi, moo ko neex daal."
Chaque charge fait deux cents kilos.,Jëgg bu ci nekk mat na ñaari barigo.
C'est le champion du village.,Mooy mbëru dëkk bi.
Cela dépend de sa venue.,Mu ngi aju ci dikkam.
Va !,Demal !
Pose-le sur la table !,Teg ko ci kaw taabal bi !
L'homme serait mort,Góor gi deekoon na
Sais-tu battre le tambour ?,Mën nga tëgg ndënd ?
"Les meubles enfin, non pas ces fameux tabourets et trônes monoxyles d'art nègre.","Ma daaneele xanaa móobalam ya. Soppul woon tabure yeek gàngune yooyu seen toogu yaatu, te ñu taq ci cosaanu nit ku ňuul."
"Quand la poussière monte, beaucoup d'yeux en prennent un coup.","Bu pënd wuree, fattu bare."
"Méfiez-vous de lui, c'est un semeur de zizanie.","Moytuleen ko, rambaaj la."
Il y a des diseurs de bonne aventure dans tous les pays.,Gisaane-kat am na ci réew yépp.
"Nous avons conçu le projet de bâtir un marché, et voudrions que le gouvernement nous y aide.","Tabax marse lanu nas, te bëgg nguur gi dimmali nu ci."
Il n'a rien dit à cause de l'homme.,Waxul ndax góor gi.
Il m'a enseigné la formule incantatoire.,Jàngal na ma jat bi.
Ceci ressemble à un trou de souris rebouché.,Lii de ag dall lay niroo.
Il a mangé ; il est tout à fait rassasié.,Lekk na ba suur këll.
"Pour mon ami européen, il a pensé que c'était un gâteau.","Dama doon toggal sama xaritu tubaab bi gar, mu defe ne ngato la je préparais un plat de gar."
Cite les dix commandements de Dieu !,Limal fukki yeble Yàlla yi !
J'ai des démangeaisons dans l'oesophage.,Sama purux mi dafay xesan.
Prends-en trois !,Jél ci ñett !
Comment vas-tu ?,Jaam nga am ?
Dis à l'homme qu'il parte !,Waxal góor gi mu dem !
"Au bord du socle en ciment qui servait de trottoir à la case, je suis resté des heures, le regard perdu dans cette immensité, suivant les vagues du vent sur les herbes, m'arrêtant de loin en loin sur les petites trombes poussiéreuses qui dansaient au-dessus de la terre sèche, scrutant les taches d'ombre au pied des irokos.","Daan naa toog ay waxtu ci dalu simoŋ bi, ni jàkk dénd wu yaatu woowa walla ni ngelaw liy ëfe ñax mi, muy dem ak a dikk niy ginnax. May gis léeg-léeg ay callweeri pënd ñuy gàkkal taatu garabi iróko yi."
Ce sont les cracks qui entrent dans cette école.,"Ekool boobu, kaaŋ a fay dugg."
Comme c'est facile à faire !,Aka neexa def !
Couvant des braises ardentes,Làq ci seen biir xal yu yànj
Il en a bu un litre.,Naan na ci liitar.
"Les guerres, ce sont ceux qui les provoquent qui les entretiennent.","Xeex yi, ñi koy sooke, ñoo koy suuxat."
"L'homme qui avait reçu l'entraînement des médecins en pays lointains – être ambidextre, capable de s'opérer soi-même en se servant d'un miroir ou de recoudre sa hernie.","Rax-ci-dolli, tàggatoon nañ ko ngir mu mën a faj doom-aadama ciy réew yu sore Tugal te seeni aada wute lool ak yu Tugal. Mëne woon na ñaari loxo, mënoon na sax opeere boppam walla su laajee ñaw mu ñaw ko. Te suy def loolu, seetoo koy won yaram wi."
"Alors, il resta là un instant, le temps de retrouver son calme, et s'en alla.","Noona, mu des fa ab diir ba dallu daldi dem."
Il vole ; ne le laisse pas seul dans la chambre !,Dafay jél ; bu ko bàyyi moom rekk ci néeg bi !
En un clin d'oeil.,Diggante xef ak xippi.
Coupe-le dans le sens de la largeur !,Dagge ko ci yaatuwaay gi !
C'est des femmes.,Jigéen lanu.
Il s'est couché.,Tëdd na.
"Si tu veux être dans une position avantageuse, il faut te placer en dessous.","Soo ko bëggee jekku, danga koy ronu."
"L'homme ne parlait pas, habituellement.",Góor gi daawul wax.
"Les jeux, les discussions et les menus travaux alternaient sans emploi du temps précis : ils ramassaient le bois mort et les bouses séchées pour le feu en se promenant, ils allaient puiser l'eau pendant des heures devant les puits en bavardant, ils jouaient au trictrac dans la terre, ou bien ils restaient assis devant l'entrée de la maison de mon père, à regarder dans le vague, à attendre pour rien.","Moonte loolu taxul ñu mën ni yoon wi ñépp daan jaar luñ rëddoon la ci suuf si, mu jub xocc. Déedéet. Dañ daan wure, di werante, di ay-ayloo itam ay liggéey yu ndaw. Rooti, taxan, mbaa for ndéef daawuleen teree wéy di waxtaan. Léeg-léeg tamit dañ daan toog lu yàgg ci sunu buntu-kër mel ni ñuy xaar dara te fekk xaaruñu tus."
Astou est enceinte.,Astu dafa biir.
"Ils étaient gras, d'un brun rougeâtre, très luisants. Ils volaient lourdement.","Ay mbóot yu duuf sax, ba noppi tikk ba mel ni lu xonq, di nes-nesi, xaw a tëlee naaw."
"Eux, ils mangent les criquets pèlerins.","Ñoom, dañuy lekk njéeréer."
Omar est un grand truand.,"Omar, ab njublaŋ bu mag la."
C'est une épouse discrète.,Jabar ju am-sutura la.
Appelle-le sans lui parler sur un ton dur.,Woo ko te bu ko gëdd.
Il est venu la nuit dernière.,Biig la ñów.
"Je t'attends au tournant, un jour viendra.",Bés a ngi ci bés yi.
Pouah ! espèce d'oisif que tu es !,Cim ! góoru wat-baŋ bi nga doon !
C'est vous-même qui étiez là à l'intérieur.,Yéen ñi ci bir foofule lawoon.
"Quand tu restes longtemps en terre étrangère, tu dois rentrer.","Boo demee bitim-réew ba yàgg, ñibbisee la war."
"Quand on m'a dit que tu étais parti, cela m'a refroidi.","Bi ñu ma nee dem nga, dafa rey sama yaram."
Pourquoi ne dénicherions-nous pas les petits ?,Tee ñoo wonni doom yi ?
Il lui a donné à cause de toi.,May na ka ŋgir yaw.
"Cette année, le pèlerinage à La Mecque n'a pas été pénible.","Ren, aj gi mettiwuloon."
"Elle est aussi la mémoire du temps qui a précédé ma naissance, lorsque mon père et ma mère marchaient ensemble sur les routes du haut pays, dans les royaumes de l'Ouest du Cameroun.","Jéggi na bés bi ma juddoo. Li ko sabab mooy dekkali jamono ja samay way-jur daan ànd di wër sowu-jantu Kamerun, bëgg àddina, rafet njort ci lépp."
Tu ne viendras pas ?,Doo ñëw ?
Est-ce que tu ne donnes pas de repos à ton cheval ?,Xanaa doo noppal sa fas wi ?
"Mais à la fin de l'été 1968, encerclée, décimée par les troupes fédérales sous le commandement du général Benjamin Adekunle, surnommé pour sa cruauté le « Scorpion noir », l'armée biafraise capitule.","Waaye bi nawetu 1968 di agsi la leen làrmeb Niseryaa wër-ndombo, daan leen. Seneraal Beŋsameŋ Adekunle, nga xam ni dafa soxoroon ba ñu koy woowe « Jiit ju Ñuul ji » ni moom it tey mu neex."
Mets-le au coin !,Def ko ci ruq bi !
Mon Dieu !,Céy lii ça alors ! Céy Yàlla !
"Le couteau est tranchant, fais doucement !","Paaka bi dafa ñaw, defal ndànk !"
"Soudain, il fit irruption dans la maison.",Dafa jékki jékki juux ci kër gi.
