french,wolof
"Les enfants ont cherché à l'intérieur, à l'extérieur, mais n'ont rien trouvé.","Xale yi set nañu ci biir, ci biti gisuñu dara."
L'un des hommes est venu.,Nit kenn ki ñëw na.
"C'est un seul, un seul !",Kenn la kenn doŋŋ la !
J'ai failli être dans l'obligation d'y aller.,Demkoon doon na ma fi war.
Celui-là n'est pas sain d'esprit !,Kooku du nit !
"Ceux-ci n'allaient pas, généralement.",Ñii daawuñu dem.
J'ai acheté ce seul mouton !,Jënd ñaa menn xar mi !
C'est de l'homme que parlent les enfants.,Góor gii la xale yi wax.
"Ceci est un long et jolie bâtiment. On a vu deux personnes à sa gauche, un homme et une femme allant ensemble avec des médicaments et des fleurs. À sa droite on a vu un bâtiment blanc avec des voitures devant. Le bâtiment est sur la route.",Lii ab tabax bu njool la bu rafet. Gis nañ ñaari nit ci càmmooñ bi benn góor ak benn jigéen ñu ànd ak ay garab ak fleurs. Ci ndey-joor bi gis nañ benn tabax bu weex ak ay oto ci kanamam. Tabax bi mi ngi ci kaw tali.
"Il lui a donné le lièvre, ses petits et leurs oreilles.","May na ka lëg, doomam ak nopp ya."
Tu as vu quels amis à moi ?,Gis ŋga samay xarit yan ?
Parles-tu Français ?,Deg nga Faranse ?
Je vois les gens.,Gis naa nit ñi.
L'homme y est magnifique !,Waa ji gor la fi !
"Cet homme-ci, devant nous, et cet homme-là ne sont pas les mêmes.",Waa jii ag waa joojale duñu benn.
Je parle de ceux-là !,Xar yenn yooyu laa wax !
Ce que tu as dit.,Li ŋga wax loolu.
Que veux-tu faire ?,Loo bëgg def ?
Sois l'homme de la situation !,Dil nitu nit ñi !
L'homme n'a rien mangé avec la main.,Nit ki lekkul dara ak loxoom.
La dame voudrait bien que vous ayez mais aussi que vous donniez.,Jigéen ji bëgg na ŋgeen am waaye it ŋgeen di maye.
Voilà que tu as été dans un lieu interdit.,Yaa ŋgii demoon fu ñu la tere.
"Sur la photo se trouve un garçon monté sur une moto. Un garçon qui détient une moto. Il y a des personnes à son coté.  Il porte des habits bleus. Le moto comporte une couleur blanche et une couleur noire... Il y a des personnes courbées là-bas, portant des habits rouges.","Waaw nataal bi de waa ji war ab moto la. Genn góor gu yab ab moto. Am na ñu nekk ci wetam. Mu ngi sol Lu bula, moto bi am na lu weex am na lu ñuul... Am na ñu sëgg nee sol yu xonq"
Appelle l'homme qui n'est pas un Kangame d'ici !,Wool góor gi dul Kajgaamu fii !
Quelqu'un de bien !,Nit ku baax !
Gauche.,Chammoon.
"Autres, ils sont.",Ñeñeen lañu.
Il a vu tous tes amis !,Gis na sa xarit yépp !
S'ils ne veulent pas,Suñu bëggul
"Ceci est une maison, une maison endommagée. En le voyant tu sauras qu'elle est vieille ainsi que ses lampes et ses fenêtres.","Lii ag kër la, kër gu yàqu. Boo ko gisee xam ni dafa màgget ak làmpam yeek palanteer am yi."
"Il l'a vu, lui, Moussa !","Gis na ka, moom, Musâ !"
Au revoir,Ba beneen
Cela est une chaise de la rue 'la jardin public'. On la passe à ceux qui traversent. Ceux qui veulent se reposer auprès d'un fleuve peuvent venir s'asseoir et discuter.,Lii ay toogukaayu mbedd la jardin public. Ñu ngi jagleel ñii di rombu ñii bëgg a noppaleeku ci ab gox mën nañu ñëw toog fii toog waxtaan.
Vous acceptez ou il ne part pas !,Daŋgeen di naŋgu mbaa du dem !
"Mais, même moi, je ne viendrai pas !",Waaye man sax dama dul ñëw !
L'homme qui est venu ?,Góor gi ñëw ?
Il est venu hier et aujourd'hui.,Ñëw na demb yépp ag tay.
Je ne vous eusse pas vus,Giskóonuma leen
"Je l'ai appelé, aussi est-il là","Woo naa ka, ba mi ŋgi"
"Oui ceci est comme je te l'avais dit seulement. C'est du riz au poisson posé sur un plat blanc. Une sorte de patte de tamarin est mise au-dessus. Oui si tu regardes le riz, il y a une cuillère noire qui <mask> dessus de la patte de tamarin.","Waaw lii de comme ni ma la ko waxe woon rekk, ceebu jën la, ñu teg ko ci palaat bu weex, teg lu mel ni ay ñambaan, daldi koy teg ci kow. Waaw boo xoolee ceeb bi, am na benn kuddu bu ñuul bu koy cubb, bu cubb ñambaan ci kow."
"Quand on ira, tout ira !",Bu nu demee lépp baax !
J'ai vu mes amis !,Gis naa sama xarit yee !
Il n'a pas encore pris de contacts,Giséegul
"Oui ça, il semble que ce soit une fleur, mais la fleur ont l'a conçue avec une sorte de matière similaire au fer. La conception de ces fleurs est jolie.","Waaw lii de, dafa mel ni ab fulëer la, waaye fulëer bi liñ ko defare mooy lu mel ni màcceeru weñ moom lañ ko defaree. Def fulëer yi mu nekk lu rafet."
Je n'avais été nulle part ce matin.,Demumawoon fenn tày ci suba.
"Ainsi, ma mère n'a pu te voir","Ba nag, sama yaay fafu la gis"
Tu ne viendras pas ?,Doo ñëw ?
"S'il ne vient pas, il verra !",Su ñëwul dana xam !
Il a vu un messager.,Gis na ndaw.
Je pars,Dem naa
"Te voila, tu as été","Yaa ŋgi, dem ŋga"
C'est devant toi.,Cha kanam.
"Eh bien, est-ce qu'il est parti ?","Waaw, waaw ndax dem na ?"
Que personne n'est parti,Mbaa kenn demul
Cherche un autre homme !,Seetal nit keneen !
Les hommes sont des paresseux et les femmes ne savent pas écouter.,Góor ñi dañu tayel te jigéen ñi du ñu deglóo.
Il ne refusera pas si tu acceptes et aussi t'engages dans le travail.,Du bañ boo naŋgoo ag it boo yaboo ci liggéey bi.
Cet autre endroit où il y avait une fuite.,Feneen fi bëttóon foofu.
C'est à l'intérieur que tu dis ?,Ci biir ŋga wax ?
"Viens pour Moussa, lamane de ce pays !",Ñëwël ndax Musaa lamaanu réew mi !
Nous avons été quelqu'un !,Nit lanu !
Ta mère dit qu'elle reviendra si tu vas jusqu'au bout.,Sa yay nee dana dellusi soo yeggee.
Qu'il entre à l'intérieur s'il veut !,Na dugg ci biir su bëggée !
L'homme veut que tu ailles et qu'il vienne.,Dans góor gi bëgg na ŋga dem te mu ñëw.
La présence de celui-là même ne justifie pas qu'on vienne,Taxawaayu kooka sax taxul nëw
L'homme n'a pas été,Waa ji demulwoon
"D'ailleurs, on ne peut rien y voir.","Te nag, kenn manu fi gis dara."
Prends celui-là en entier !,Fabal benn boobu bépp !
Va !,Démal !
Laisses moi tranquille !,Bayyi ma!
"Tu sais, cet homme ?",Gis ŋga nit kookale ?
How are you ?,Jaam nga am ?
Il n'a pas encore été,Demagul
Tu es parti,Dem ŋga
Appelle l'homme qui n'est pas Kangame d'ici !,Wool góor gi dul Kajgaamu fii !
J'ai vu vaches d'Europe.,Gis naa nagu Tugël.
Il s'agit d'autres.,Ñeñeen lañu.
Il a un mouton.,Am na am xar.
C'est celui-là tout simplement !,Kooku rekk la !
"Tout ce bavardage, c'est pour que tu ne viennes pas.","Wax ji yépp, bañ-ŋga-ñëw la."
C'est vous-même qui étiez là à l'intérieur.,Yéen ñi ci bir foofule lawoon.
C'est moi qui n'ai pas été,Maa demul
"Viens pour que les enfants soient des travailleurs, soient des braves !","Ñëwël ndax xale yi di ay liggéeykat, di ay jambaar !"
Je viens de ...,Maa ngi joge ...
Comment va la famille ?,Naka njaboot gi ?
Je serais parti,Demkoon naa
Me voilà à l'extérieur.,Maa ŋgi ci biti.
"Qu'est-ce, qui est la cause ?",Lu tax ?
Chez l'autre qui est arrivé.,Ci keneen ki ñëw.
Où est l'homme ?,Ana góor gi ?
"Celui qui est parti, c'est quelqu'un que j'apprécie !",Kooku dem ku më bëgg la !
Vous ne les aviez pas vus,Gisu leen leen woon
Excuse-moi !,Baal ma !
Il est « excessivement » courageux !,Jambaar la ba mu ëpp !
Qu'as-tu vu ?,Loo gis ?
À toi qui es-là !,Yaw mile mi fii !
C'est un boabab.,Guy la.
C'est un bûcheron.,Aw lawbe la.
"Ce que j'ai vu c'est une pierre à feu. Je crois, assurément, que c'est une pierre entourée de ciment, de sable et d'eau !","Man de Li ma gis mooy benn lakku doj la. Yaakaar naa aw xeer ñu wërële ko ay, ay kii ay 'ciment' ak suuf ak ndox, waawaaw!"
Cet homme qui est Laobe de Saint-Louis.,Gor gii di Lawbe Ndar.
Je veux que l'homme vienne,Bëgg naa góor gi ñëw
Cherche un autre cheval !,Seetal fas weneen !
Où est celui-là ?,Ana kooku
L'un des hommes est venu.,Kenn nit ki ñëw na.
Ce n'est pas un grand tambour.,Du sabar gu rëy.
Les gens demandent qu'ils partent.,Nit ñi nee nañu mu dem.
Tu parles de ce mouton ?,Xar moomu man ŋga wax ?
C'est celui-là !,Kooku la !
Monte jusqu'ici !,Yéegël ba fii !
Comment vas-tu ?,Nan ŋga def ?
Un homme de courage n'abonde pas en paroles.,Jambaar du bare wax.
Converser avec lequel ?,Waxtaan ak kenn kan ?
Qu'il ne mente pas du moment qu'il ne vient pas !,Bu mu fen bi mu dul ñëw !
Comment se passe la nuit ?,Naka guddi gi ?
Que la personne sorte ?,Ndax waa ji génn ?
Cherche l'autre.,Seetal beneen bi.
Tu as vu lesquels de mes amis ?,Gis ŋga samay xarit yan ?
Comment dis t-on ceci en Wolof ?,Naka lanuy waxee lii ci wolof?
"Cet homme qui vint autrefois, le voilà !","Góor googule ñëwóon, mi ŋgi !"
Vous parlez de quelle dame (ici) ?,Jile jigéen jan ŋgeen wax ?
Dis à l'homme qu'il parte !,Waxal góor gi mu dem !
Tu te rappelles son amour d'autrefois ?,Gis ŋga coroom la woon ?
"Ceci, cependant, est un bol. Il y a du sucre dans le bol. Le sucre tu le perçois qui est tout blanc et remplissant le bol. Le sucre est propre et très jolie même.","Lii nag ab bool la. Bool bi suukar la def. Suukar Si nag yaa ngi koy séen lu weex tàll, fees dell ci bool bi. Suukar Si set te rafet lool sax la."
L'homme peut-il partir ?,Gor gi dem ?
Il m'a vu !,Gis na ma !
Les enfants veulent venir et les adultes souhaitent que vous partiez.,"Xale yi bëgg nañu dikk, te mag ni ñaan nañu ŋgeen dem."
Bonjour ! Ceci est une photo. Sur cette photo ci j'y vois une calebasse dans laquelle il y a des morceaux de sucre de couleur blanche. Il y a aussi des morceaux de sucre sur le sable et aussi une calebasse dans laquelle je vois un chat de couleur chocolat.,"As salaamaalekum! lii de ab nataal la. Nataal bii de gis naa si ab këll, këll boo xam ni ay suukër bekk la def bu am melo bu weex. Am na tamit ay suukër bekk yu nekk ci suuf, am na tamit ab këll bu may seen ci cat li boo xam ni dafa sokolaa."
Cette jeune fille va tout payer,Jigéen gui dina fay lépp
Ceci est un ancien milieu avec une construction en ruine. Des ombres et les rayons du soleil en sortent. C'est ce qui s'y passe.,"Lii ab milieu la, milieu bu yàgg milieu boo xam ne sii tabax boo xam ne si nii daa yàqu tàkk-ndeer yi di ci génn céññéeri jant bi di ci génn. Moo ci nekk."
Combien êtes-vous ?,Ñaata ŋgeen ?
Où puis-je m'asseoir ?,Ma toog fan ?
Tu parles de quel mouton ?,Xar menn man ŋga wax ?
Ngor peut-il partir ?,Ŋgor dem ?
S'il est Laobe de Rao,Su dee Lawbe Rao
C'est ce que nous avons dit.,Li ñu wax la.
Je reconnais une vache d'Europe !,Xammee naa nagu Tugël !
Cette personne qui parle,Waa ji di wax
Honore tout homme !,Teralal béppu nit !
"J'ai vu l'autre, dont il fut question.",Gis na keneen ki woon.
C'est un autre qui est venu ?,Keneen la ku yeksi ?
Quelle autre chose ?,Leneen lan ?
La femme et l'homme sont de haute taille.,Jigéen ji ag góor gi ñjool lañu.
Où le mets-tu ?,Foo kay def ?
Va voir toutes les vaches !,Seetil nag yépp !
Ainsi fut.,Noonu la woon.
As-tu vu ces autres femmes en question ?,Gis ŋga jigéen ñeneen ñooñu ?
Bon matin,Jaam nga fanane
L'homme est sain d'esprit.,Góor gi nit la.
Surveille-moi ceux-là !,Seetal ma ñenn ñuu !
L'homme affirme qu'il est là.,Góor gi nee mi ŋgi fi.
Regarde cet arbre !,Xoolal gii garab !
"Et pourtant, j'ai été","Moontin, dem naa"
L'homme qui eut été,Góor gi demkoon
Comment voulez-vous que l'homme vous aide ?,Naka ŋgeen bëggé góor gi dimëlé leen ?
Prends l'un en entier !,Fabal benn bii bépp !
Donne le travail à un autre !,Joxal liggéey bi kenn !
Tu iras ?,Diŋga dem ?
Un homme vertueux a disparu !,Góor gu baax réer na !
Sur cette photo ci il y a une assurément une chambre ; Une chambre au-dessus de laquelle il y a assurément de l'herbe. Il y a un arbre qui est juste là. Il y a aussi des herbes qui sont justes là. Il y a de très hautes montagnes qui sont là-bas. Oui de vraiment hautes montagnes mais la porte de la chambre est faite de bois de couleur rouge.,"Nataal bii de ab néeg la, ab néeg la waawaaw ; néeg boo xam ne kaw gi ñax la waawwaaw. Am na ag garab gu nekk nee waaw. Am na itam ay ñax yu nekk nee. Am na ay montaañ yu nekk nële yu kawe kawe uhun. Ay montaañ yu kawe sax waaye néeg bi moom bunt bi ëe maanaam dénk la, dénk bu xonq daal."
Je parle de la personne qui est sortie !,Nit kookuu génn laa wax !
J'ai vu la maison de l'ami de Birayim.,Gis naa këru xaritu Biraayim wi.
L'homme est parti,Gor gi dem na
Fais comme tes pairs !,Defal naka sa moroom yi !
L'homme voudrait voir celui qui était parti,Góor gi bëgg na gis ki demoon
Feu !,Táal !
Me voilà parti.,Ma ŋgii dem.
Nous sommes partis,Dem nañu
Quel homme as-tu vu ?,Daŋga gis kan ?
Il est allé à l'intérieur.,Dem na ci biir.
J'ai vu une vache d'Europe.,Gis naa nagu Tugal.
J'ai vu les enfants sauf toi.,Gis naa xale yi gannaaw yaw.
L'homme parti et l'homme décédé ne sont pas les mêmes.,Nit ka dem ag nit kooka dee duñu benn.
Tu parles de quels gens ?,Nit ñan ŋga wax ?
Il parle de l'autre homme.,Keneen nit kooka la wax.
Lesquels sont arrivés ?,Yan ñoo yeksi ?
Fais sortir toute vache que tu vois !,Génnéel bépp nag woo gis !
J'aurais acheté le mouton de quelle autre personne ?,Jënd naa xaru beneen waa jan ?
"Ceci est une théière. Une théière dans la quelle on met du thé ou du café. Si tu regardes bien, il a une capture. La théière comporte une couleur 'orange' et 'jaune', oui. On le gère. Si tu regardes bien aussi, sur lui il y a un chameau dessiné ainsi qu'un arbre. On les a dessinés avec une couleur noire.",Lii nag baraada la. Baraada bu nu def attaaya la walla bu mën def kafe. Boo xoolee mi ngi am njàpp. Baraada bi nag mu ngi yor wirgo wu 'orange' ak lu 'jaune' waaw. Ñuŋ ko yor. Boo xoole tamit am na gëléem buñ ci nataal ak ay garab. Ñu nataal leen ak wirgo Wu ñuul.
Il est venu hier et aujourd'hui.,Tay ag demb yépp ñëw na.
Que tu partes ou que tu ne partes pas il viendra.,Dana ñëw soo demul ag soo demee itam.
Va !,Demal !
Comment ?,Naan ?
L'homme avait parlé,Góor gi waxoon na
Moi je partirai,Damay dem
"Qui, est-ce d'autres ?",Keneen kan la ?
Vas-y vraiment !,Demal dëgg !
J'ai vu celui-là.,Gis naa kooku woon.
Rien ne va mal chez-eux.,"Déedéet, defuñu dara."
Ceux-ci sont des personnes qui sont sortis pour se révolter. Les marcheurs portent leurs habits blancs et leurs pantalons bleus et sont sur la route pour montrer leur colère. Ils écrivent au milieu une écriture française bleue.,"Lii, ay nit lañu yu génn di ñaxtu. Jëm yi nag ñu ngi sol seen i yére yu weex ak seen i tubéy yu baxa, nekk ci tali bi di wane seen aw naqar. Ñu ngi bind ci digg bi mbindum farañse mu baxa."
Oui.,Wau.
C'est ce qu'il a dit qui est vrai !,Li mu waxoon la !
L'individu était un Laobe.,Waa ji doon Lawbe.
"Il est entrain de parler, peut-être !","So demee, mi ŋgiy wax !"
Tu y as été quels jours ?,Yan bes ŋga fa demoon ?
C'est lui qui allait habituellement,Moo daan dem
À l'intérieur ! pour qu'il entre,Ci biir ! ndax mu dugg
Où va-t-il ?,Fu mu jëm ?
"Tu n'as pas été, non plus","Wante itam, demuloo"
Tu as vu l'homme ?,Gis ŋga nit ki woon ?
Comment ?,Fan ?
"Sur ma photo qu'on m'a envoyée, il y a apparemment une chaise, sur laquelle on s'assoit. Mais, elle est clairement de couleur bleue.","Sama nataal bii ñu ma yónnee dafa mel ni ab sées la, sées yi ñuy tooge. Waaye nag couleur bi moom dafa bula couleur bu bula la."
Comment s'appelle l'homme ?,Naka góor gi tudd ?
L'homme te voyait,Góor gi daan na la gis
Comment t'appelles-tu ?,Noo tudd ?
Cet homme a étudié,Nit kii jaŋg na
Parle avec ceux-là !,Waxal ak ñooñule !
Moi je partirai,Dama di dem
C'est une autre jeune fille que je veux !,Seneen ndaw laa bëgg !
Ce qu'il eût fait,Li mu defkoon
Mes amis !,Samay xarit !
Cet homme qui voulait,Góor gii bëggóon
"Tu ne veux ni argent, ni fortune.",Bëggulóo xaalis walla alal.
Cet homme près de moi et celui là près de toi sont parents.,Nit ki ci sama wet ak nit kooku mbokk la ñu.
"N'importe lequel, qui s'échappe",Mépp mu rëcc
Ces lieux sont de vastes étendues.,Berëb yi berëb yu yaa lañu.
Mon nom est ...,Maa ngi tudd ...
J'ai déjà vu tous ces moutons-ci.,Gisoon naa xar yi yépp.
Aucun de tes neveux n'est aussi paresseux que celui-là.,"Sa jarbaat yi, jenn gënu kë ci tayel."
C'est quelqu'un qui honore l'homme !,Ku teral nit la !
La femme et l'homme non plus ne désirent s'entendre,Ndaw si ak waa ji itam dañu bëggul déggoo
"Sur cette photo se trouvent deux présidents. Ici, c'est en France. Il s'agît des présidents Macky Sall et Macron. Ils sont là, marchant sur un tapis rouge. Il y a des voitures qui sont derrière eux. Il y a des personnes debout à leur coté portant ce qui semble être des fil électriques; ce sont des policiers. Macky Sall et Macron, chacun d'eux porte des habits et des chaussures noirs  <mask>.",Nataal bii de ñaari président la. Fii nag France la mu di président Maki Sàll ak Macron ñi ngi noon di dox ci affaire bu rouge bi. Am na oto yu topp seen gannaaw. Am na ñu taxaw seen wet yor lu mel ni ay fiil ay policier lañ. Maki Sàll ak Macron ku nekk sol yére bu ñuul ak dàll yu ñuul kostin.
"Je pense que la photo que je vois là, c'est une photo dans laquelle on voit une région qui est très jolie, vraiment jolie. Il semble même <mask>. En plus il y a de l'eau, des arbres verts, et tout le reste. En plus de cela, la région est très jolie et il y a du blanc à l'intérieur.","Man de nataal bii ma gis nii, nataal la boo xam ne ab dëkk bu rafet a rafet la, dëkk bi nag rafet na lool. Ba noppi mel ni yuñ ràbb daal, ba noppi am na ndox am na garab yu wert am yépp. Ba noppi dëkk bi rafet na lool daal am na lu weex."
J'ai donné le livre à l'homme qui est venu.,Jox naa téere bi góor gi ñëw.
"Malheureusement, nul n'a été","Waaye, kenn demul"
Quels moutons qui t'appartiennent ?,Xar yooyu yan ŋga moom ?
Regarde cette aumône.,Seetal sarax su.
Donnes le livre à ce fils bien élevé !,Joxal téere bi doomu nit ku yaru kooku !
L'homme veut,Góor gi bëgg na
Je parle de cet enfant là-bas ?,Bale xale laa wax ?
Il fut Laobé.,Laobe la woon.
Mais NGor est parti.,Ŋgoor dem.
C'est un homme ?,Góor la ?
Accepte-tu de danser avec moi ?,Ndax beugue nga fecc ak man?
Tu reconnais cette personne-là ?,Xammee ŋga waa joojule ?
L'homme dit qu'il serait peut-être là.,Góor gi nee na soo demee mi ŋgi fi.
Tu ne pars pas ?,Doo dem ?
Cela simplement !,Loolu doŋŋ !
L'homme qui partait,Góor gi doon dem
Il avait l'habitude de sortir.,Daan na di génn.
Est-ce que comme je le souhaite...,Mbaa...
Tu as vu l'homme ?,Gis ŋga nit ka ?
Où est celui dont il parle ?,Ana waa ji muy wax ?
J'ai vu l'homme qui était parti à Saint-Louis et auquel tu prêtas ta pirogue.,Gis naa góor googu demoon Ndar te ŋga abaloon ka sa gaal.
Dis-lui qu'il ne vienne pas,Ni ka bu mu ñëw
"Sur le travail, jusqu'à ce qu'il soit fait !","Liggéey bii, ba mu sotti !"
J'ai aperçu des gens.,Séen naa ay nit.
Que dois-je faire ?,Ma def lan ?
"Tu as vu, auparavant, l'homme ?",Gis ŋga nit ka ?
"Ceci est une tasse qui contient du lait. C'est une tasse blanche, posée, contenant du lait.",Lii ab kaas la mi ngi def am soow. Ab kaas bu weex la bu def am soow ñu taaj ko.
Le voilà et le voilà !,Ya ŋgi te mi ŋgi !
Est-ce que ?,Ndax
C'est toi qui aurais parlé,Yaa doonkoon wax
Quel mouton s'est égaré ?,Xar man a réer ?
La dame voudrait bien que vous ayez des richesses mais aussi que vous donniez.,Jigéen ji bëgg na ŋgeen am waaye it ŋgeen di maye.
Celui-là !,Kooku la !
Le tout est épuisé.,Lépp jeex na.
L'homme t'a dit ici il y a un instant de sortir.,"Góor gi nee na la fi saŋx, ŋga dem ci biti."
S'il est Laobe,Su dee Lawbe
Mais celui que je t'ai donné n'est pas mauvais non plus.,Wante woowa ma la yóot it deey bonul.
"Sur cette photo ci, j'y ai vu des chambres faites d'herbes à l'intérieur d'une forêt <mask>. À l'intérieur tu verras d'énormes arbres. Il y en a aussi qui sont à peu près moyens et d'autres qui sont petits.","Nataal bii, gis naa ci ay néegu ñax yoo xam ne ñu ngi ci àll ci biiri gatab. Di deme ni nag ay garab la yoo xam ne, am na yu gudd lool, am na it yu xaw a yam am yu gàtt."
C'est la ville de ce Sérère.,Dëkku Séeréer bii la.
Nourris cette vache-ci !,Mayal nag wile !
Il n'en a pas vu d'autres.,Gisul yeneen.
Vers cet autre qui est devant la porte de la maison.,Ci keneen ki ci buntu kër gi.
Un homme est parti,Góor dem na
Je crois qu'il vient !,Defe naa mi ŋgiy ñëw !
C'est un homme de chair et d'os et tu es un homme !,Nit la te góor ŋga !
Ça on dirait une place de prière... c'est-à-dire une mosquée. Laquelle dans la réligion islamique il existe une architecture et qu'on utilise pour construire les mosquées. C'est très jolie !,"nii nag mu mel ni benn bërëb jullikaay wala... maanaam jumaa. boo xamantane mooy wone ni ki ci Islaam sax am na benn architercture, boo xamantane, moom la ñuy sukkandi ku tabax jumaa yi, mu rafet lool!"
Ils ne vont pas manger,Duñu lekki
Tu fus Laobé.,Laobe ŋga woon.
Samba ?,Samba ?
L'homme n'a pas été,Góor gi demul
C'est des femmes.,Jigéen lanu.
Où sont les toilettes ?,Ana wanaag wi?
C'est un bûcheron.,Lawbe la.
Pouah !,Cam !
"Tous ceux-là, dont il fut question, ne sont pas partis",Ñooñu ñépp woon demuñu
Que je ne parte pas !,Bu më dem !
L'homme veut partir de temps à autre,Góor gi bëgg na di dem
"Ceci est une photo sur laquelle je vois un poisson séché. Ce poisson séché semble énorme. Là où on l'a posé, auprès de la maison, est noirci.","Lii ab nataal la bob, nataal bi maa ngi ciy gis ag gejje. Géjje gi nag, gejje gi mel na ni réy na lool. Fi nu ko tek ca wet gale am na ay ñuul-ñuul."
Oui Samba !,Waaw Samba !
Va leur chercher une barque !,Wutëli leen gaal !
Que la paix soit avec toi aussi.,Maaleekum salaam
L'homme n'en a pas vu un autre.,Góor gi gisul meneen.
Ils furent Laobé.,Laobe lañu woon.
"Ceci se trouve dans les toilettes. <mask> cette chose blanche là c'est une allée de douche... c'est une allée de toilettes. C'est à travers qu'on marche pour atteindre les toilettes. Si tu veux assoupir tes besoins tu peux le faire là-bas. Il y a aussi quelque chose à côté. Ça aussi, si tu veux prendre tes abolitions, ou faire pipi, tu peux le faire là-bas.","Waa lii, ci wanag lay nekk. Ndee lu weex lii demukaayu duus la... Demukaayu wanag la. Ci la ñuy demee wanag. Boo bëggee dox aajo man nga fee dox aajo. Am nale lu nekk ci wet gi tamit. Moomit soo bëggee jàpp wala sawi man nga ko faa defee."
Le Monsieur est parti,Góor gi dem
L'individu parle avec son nez.,Waa ji day waxe bakkan.
C'est un autre lion que je veux !,Geneen gaynde laa bëgg !
Je l'ai vu à l'intérieur.,Gis naa ka ci bir.
Ne partez pas,Buleen dem
C'est nous-même qu'il cherche.,Ñun ñii lay set.
Qui a parlé ?,Ku wax ?
Est-ce qu'il est parti ?,Ndax dem na ?
Please,La neexee
C'est tout ce qui est beau qui séduit cet homme.,Lépp lu baax la góor gii bëgg.
Cet autre lequel ?,Lenn loolule lan ?
Il est là à l'intérieur.,Mi ŋgi foofule ci biir.
Il est venu à cause de toi.,Dikk na ndax yaw.
Tu as regardé dans cette chambre-ci ?,Seet ŋga buu néeg ?
L'enfant dit d'entrer pour qu'il vous voie.,Xale bi ne ŋgeen dugg mu gis leen.
Les femmes n'ont été à Saint-Louis jusqu'ici.,Jigéen ñi demuñu Ndar ba tày.
Cette femme-ci n'est pas partie.,Jigéen jule demul.
Aujourd'hui dans la soirée.,Tay ci ŋgoon.
C'est celui-là qui est dehors.,Kookule la ci biti.
Je parle de toi seul.,Yaw doŋŋ laa wax.
C'est moi le professeur.,Maa di jaŋgalékat bi.
J'ai vu des vaches d'Europe.,Gis naa nagu Tugël.
Bienvenue,Merhbe
Tu as dit cela même.,Li ŋga wax loolu.
C'est cet homme qui eût été bon !,Nit ki baaxkoon la !
Je crois que c'est l'autre !,Defe naa ni keneen ki la !
Tu ne vas pas ailleurs !,Demuloo feneen !
Afin que qui parte ?,Ndax kan dem ?
Je lui ai dit de rentrer.,Wax naa ko mu ñibbi.
Tu es un homme !,Nit ŋga !
Je crois que ce n'est pas celui-ci !,Defe naa du kii !
Il lui a donné à cause de toi.,May na ka ŋgir yaw.
Et tu n'as été nulle part ?,Te demuloo fenn ?
L'homme partira aujourd'hui,Góor gi dana dem tay ji
Vous êtes des enfants seulement !,Xaleel rekk ŋgeen !
L'homme t'eût vu,Góor gi giskoon na la
Où vas-tu ?,Foo jëm ?
Là où il y a de la lumière,Ci biir fiy leer
Qui est parti ?,Ku dem
L'enfant n'a rien donné à celui-ci.,Xale bi mayul kii dara.
Vous avez été quelqu'un !,Nit ŋgeen !
Celui-ci est à moi mais j'ignore d'où provient cet autre-là près de toi.,"Mii maa ka moom, waaye moomule deey, xawma fu mu bokk."
L'homme t'a dit ici il y a un instant : dehors !,Góor gi nee na la fi saŋx : ci bitiMark[ !] !
Il viendra que tu veuilles ou non !,Dana ñëw ŋga bañ dem ŋga dem !
Il a donné à l'enfant et à sa mère leur part.,Jox na doom ji ak yaayam séen wall.
"C'est l'autre, je crois !","Keneen ki la, defe naa !"
C'est ces moutons que tu avais achetés ?,Xar yii yan ŋga jënd ?
Si l'homme doit venir,Su góor gi dee ñëw
Quelles femmes se sont égarées ?,Jigéen ñan ñoo réer ?
Ceux-ci ne sont pas partis ?,Ñii dañu demul ?
De beaux yeux !,Ay bët yu rafet !
Je crois que c'est l'autre !,"Keneen ki la, defe naa !"
Toute la maison,Kër gépp
Je parle de cet enfant-ci ?,Xale bule laa wax ?
"Je veux, si vous avez fini, que tu viennes et qu'il parte !",Bëgg naa ŋga ñëw mu dem su ŋgeen noppée !
"Sur la photo que vous m'avez envoyée, j'y ai vu un poisson adulte qu'on a coupé en morceaux et posé quelque part.","Nataal bii ngeen ma yónnee de gis naa ci biir nataal bi jën yu mag, yuñ dagg ay dagg teg ko ci fenn."
C'est l'autre je crois !,"Defe naa, keneen kii la !"
Le tout s'est renversé.,Lépp tuuru na.
Il ne dit rien de cela.,Waxul cu li dara.
C'est toi qu'elle veut.,Yaw la bëgg.
Sur cette photo ci il y a une porte avec des couleurs blanches et du verre. À coté du verre il semble y avoir d'autres bouts de verres de couleur blanche. Le verre c'est du bois. Il y a assurément du bois et du verre.,"Nataal bii de nataal la boo xam ne ab bunt la boo xam ne bu am lu weex la am ay weer. Weer yi daa xaw a am yeneen weer yu nekk ci wetam yoo xam ne yu weex la. Weer yi dénk la, am na dénk ba noppi am weer waaw."
Il y est.,Mi ŋgi fi.
Je vois devant moi une photo sur laquelle beaucoup de personnes marchent pour se révolter. Ils ont plié leurs mains pour montrer une attitude pacifique.,Nataal bii maa ngi ciy janloog haa ay nit yu bari yuy dox di dox ab ñaxtu. Ñi ngi bank seen i loxo di wane ni lu amul benn taafar lañuy deme.
