french,wolof
Des oreilles cornées.,Nopp yu kotom.
"Celui-là, je le passe sous silence, je ne parlerai pas de ses affaires.","Kooku, dama koo jéllale, duma wax ay mbiram."
Ne partez pas !,Buleen dem !
Il voulait le lui passer par-dessus la palissade.,Dafa ko ko bëggoona jéll ci sàkket wi.
"Oui, un peu","Wau, degg naa tuuti Wolof"
Il dit qu'il viendra te voir.,Mu ne dina la seetsi.
Il se repent de te l'avoir dit.,Mu ngiy réccu li mu la ko doon waxe.
"Tu ne bavardais pas, généralement.",Daawuloo woon coow.
L'armoire rend la place exiguë.,Armool bi dafay xatal bërëb bi.
Décante l'eau et verse le dépôt.,Xental ndox mi te tuur nëxit mi.
Il y avait un chanteur qui portait des chaussures dépareillées.,Amoon na fi woykat bu daan róonale ay dàll.
Quelqu'un de bien !,Nit ku baax !
Un chant désagréable.,Woy wu naqadi.
Que je parte.,Naa dem.
"C'est Fatim, peut-être !",Faatim la soo demee !
Noue-le bien de peur qu'il ne se dénoue !,Fas ko bu baax bala muy fecciku !
"Laisse-le marcher, ne le fais pas galoper !","Bàyyi ko mu dox, bu ko fëxal !"
"La lutte, c'est comme un tubercule de manioc qui se brise là où tu ne t'y attends pas.","Bëre, reenu ñàmbi la ; fa nga ko foogewul lay damme."
Tous les lutteurs étaient venus participer.,Mbër yépp wàllsi woon nañu.
Ta chemise est tachée au col.,Sa simis bi dafa gàkk ci baat bi.
Elle disparut rapidement avec les enfants.,Mu ni mes ak gone ya.
"Mais, nul ne lui a prêté oreille.","Wande nag, kenn dégluwu ka."
Le musulman ne doit pas boire de l'alcool.,Jullit warula naan sàngara.
Ils correspondent en wolof écrit avec des caractères arabes.,Ci wolofal lañuy bindantee.
Celui qu'on traîne ne choisit pas par où on le fait passer.,"Ku ñuy diri, doo taamu fu ñu lay jaarale."
Ce sont les moustiques qui donnent le paludisme.,Yoo yi ñooy indi sibiru.
Me voici... !,Maa ŋgii... !
Il y a des gens qui ont les épaules en forme d'ailes de poule.,Am na ñu laafam-ganaar.
"Tu restes tranquille, ou tu vas dehors.","Dangay yem, walla nga dem ci biti."
Ce n'est pas parce que j'aime la sauce que j'irai me renverser une marmite chaude sur la tête.,Bëggum ñeex duma taxa dëppoo cin lu tàng.
"Ce n'est pas moi, ce n'est pas toi, qui est-ce donc ?","Du man, du yow, kan la nak ?"
"L'homme, le voilà.",Góor gi mi ŋgi.
"Fais accélérer le cheval, il reste encore du chemin à faire.","Làbbalil fas wi, njaw des na aw xambin."
Les salutations ont duré.,Nuyoo bi yàgg na.
La dame vend des souchets.,Jigéen ji dafay jaay ndiir.
Je commence par le riz.,Ceeb bi laay tàmbalee.
Donne le sucre à ce mendiant qui demande l'aumône.,Joxal suukar si waay-yàlla jooju di yalwaan.
Il nargue un pied bot.,Ab lagaj lay ñaawal.
Une belle femme doit avoir des dents de chance.,Jigéen ju taaru war na am sàkkar-yàlla.
Il ne mange pas de tassergal.,Du lekk ngot.
"S'il n'était pas taré, il ne l'aurait pas fait.",Su matadiwuloon du ko def.
C'est obscur.,Dafa lëndëm.
C'est à cause d'Omar qui l'a emmené à la plage que vous vous êtes manqués.,Omar mi ko yóbbu tefes a leen umale.
Elle leur a donné cinquante mille francs pour les va-et-vient faits pendant le travail.,Fukki junni la leen jox waaŋ-waaŋ.
Je n'ai jamais été là-bas.,Mësumaa dem foofa.
Omar est le plus jeune des circoncis.,Omar a di tokko bi.
Tu aurais été sans l'y trouver.,Ya ŋgi demkoon doo ka fa fekk.
Surveille le lait de peur qu'il ne monte !,Xoolal meew mi bala muy fuur !
Emmène l'enfant pour qu'on le vaccine !,"Yóbbul xale bi, ñu ñakk ko !"
il a les mains sur les hanches.,Mu ngi jàpp ndigg li.
Il est allé jusqu'au sommet de la montagne.,Dem na ba ca jombaxtalug tangor ba.
Mauvais mari vaut mieux que bon amant.,"« Sa jëkkër ju bon ji », « moo gën sa far wu baax wi »."
Un lion dans la chambre !,Aw gaynde ci biir néeg bi !
Il y a beaucoup de melons.,Xaal ji bare na.
Le rayonnement peut également être contenu pendant un incendie.,Radiyasiyoŋ bi mën nañu ko tamit tëyé su amee lakk.
La bassine est à moitié pleine.,Paan bi digg na.
Pose le tam-tam à terre !,Tegal sabar gi ci suuf !
Le voilà !,Mu ngoogu !
C'est le froid qui a fait gercer ses talons.,Sedd bee xar téstënam yi.
"Aujourd'hui, Ami a préparé du'domodaa'.","Tey, domodaa la Ami togg."
C'est l'honnêteté qu'il y a en lui que vous devez essayer d'acquérir.,Ngor gi ci moom ngeen wara fexee am.
Débouche la bouteille et qu'on boive !,"Sàññil butéel bi, ñu naan !"
Allez pour que l'arachide arrive et qu'enfin les ventes marchent une fois pour toutes !,Na ŋgeen dem ndax gerte gi ñëw te nak ñjaay mi jar benn yoon !
"Tu tamiseras la farine. Ass. tànn, xent, yaag, segg, tame.",Nanga lay sunguf si.
"Chez les Wolof, on trouve qu'il est mauvais de laisser reposer la tête sur la main.",Wolof dafa aayal dëgmu.
Mais cet homme est parti,Gor gii dem
"Dieu m'est témoin, fils, je n'y peux rien.","Wallaay, doom, mënuma ci dara."
"Les gens n'étaient pas, habituellement, bavards.",Nit ñi daawuñu coow.
Rien ne va mal chez-eux.,"Déedéet, defuñu dara."
Les Diola et les Sérères entretiennent des relations de cousinage interethnique.,Joolaa ak Séeréer dañuy kalante.
Remets le couteau dans le fourreau !,Dellool paaka bi ci mbar mi !
Regarde à ta droite et à ta gauche avant de traverser la chaussée !,Xoolal ci sa ndeyjoor ak sa càmmoñ bala ngay jàll tali bi !
Je me débrouille tant bien que mal.,Maa ngiy las-lasi.
Il est maintenant dans une misère pénible.,Mu ngi léegi ci walaakaana gu metti.
Il n'y a pas à hésiter.,Amul nimse.
"Quand elle entendit l'enfant ronfler, elle se remit à aiguiser le couteau.","Ba mu déggee xale ba di xaran, mu dellu ca ndaasum paaka ma."
Il est tranquille.,Mu ngi jàpp njaamburam.
"Si tu t'esquives quand il faut parer au déshonneur, plus tard, tes enfants en feront de même.","Bu fekkee faj gàcce taxaw na, nga duruŋlu, ëllëg, say doom noonu lañuy def."
Vends-moi des acras.,Jaay ma akara.
On l'a destitué car il ne défendait pas les travailleurs.,Dañu ko folli ndax daawul taxawu liggéeykat yi.
Tu es sur le point de dépasser les bornes.,Yaa ngiy bëgga xolli gunuur.
Les efforts que ce travail m'a coûté.,Coono bi ma daj ci liggéey bii.
Acheter des habits.,Xotti yére.
Une bande de cheveux au milieu de la tête : celui-là s'appelle Diop.,Aw faaraar ci diggu bopp : kooku Jóob la sant.
"Vers celui que voilà, vers celui-ci, vers celui-là","Ci kii, ci kuu, ci kee"
Un lézard par là !,Sindax bi ci foofuu !
L'eau a giclé et l'a mouillé.,"Ndox mi dafa tis, tooyal ko."
Ton cheval est ombrageux.,Sa fas wi dafa xënd.
L'étranger n'a pas le sommeil profond.,Doxandéem nelawul ba yàndoor.
"Quand il se vautre sur le sol, laisse-le faire !","Buy xalangu ci suuf si, bàyyi ko, di ko seetaan !"
Un homme de bien ne ment pas !,Góor dëgg du fen !
Tous les autres moutons fuirent.,Yeneen xar yi yépp daw.
Donne le citron aux enfants pour qu'ils le ramollissent.,"Joxal xale yi limoŋ ji, ñu motoxal ko."
L'huile de palme est bon marché en Casamance.,Diw-tiir yomb na Kaasamaas.
Qui sont-ce ?,Ñan la ?
Je n'ai pas mangé.,Lekkuma lekkul ma.
"Je faisais mes ablutions et tout d'un coup, l'eau est entrée ; est-ce que cela rompt le jeûne ?","Dama doon jàpp, ndox mi ne carax dugg ; ndax loolu dog nag koor ?"
"Quand l'éléphant fraie un passage, c'est à cause de ses petits.","Bu ñay di xàll yoon, doom yaa tax."
C'est une mentalité d'enfant.,Xelum gone la.
C'est ceux-là qui n'eussent pas été,Ñee dañu demulkoon
Que Dieu te couvre d'un pagne de discrétion !,Yàlla na la Yàlla yiir malaanum sutura !
"Si tu le gardes, ça te servira un jour.","Soo ko dencee, dina la mësa jariñ."
C'est un bûcheron.,Lawbe la.
L'oiseau est perché sur la fenêtre.,Picc maa ngi tag ci palanteer bi.
On dit que l'odeur du fruit du rônier brûlé attire les serpents.,Ñu ne ron bu ñu lakk dafay wootal jaan.
Ils ont truqué les élections.,Dañu labaj wote bi.
Il est svelte.,Dafa sàww.
Il a exterminé sept races au pays de Canaan.,Faagaagal na juróom ñaari xeet ci réewum Kanaan.
C'était au moment où le Prophète s'exila et partit pour La Mecque.,"Ba Yonent bi gàddaayee, dem Medina la woon."
Je te fouetterai si bien que tu feras pipi sur tes jambes.,Dinaa la caw ba nga sebenu.
Allons jusqu'au fleuve qu'on appelle Tabiróon.,Nanu dem ba ca dex ga ñu tudde Tabiróon.
"Tout ce bavardage, c'est pour que tu ne viennes pas.","Wax ji yépp, bañ-ŋga-ñëw la."
Un petit enfant.,Gone gu tuut.
"Je l'ai salué en arrivant, il m'a accueilli froidement.","Dama agsi di ko nuyu, mu daldi ma sajj-xef."
"Ne dis pas son nom, ne parle pas de lui !","Bu ko tudd, bu ko taas !"
C'est qu'il déteste l'impolitesse.,Dafa bañ rewande.
Qu'as-tu vu ?,Koo gis ?
La bassine est pleine.,Paan bi fees na.
Celui-là avec qui tu parles !,Kookule ŋgay waxal !
Ces bâtons sont plus grands les uns que les autres.,Bant yii dañu sutante.
Je pêche avec du fil de nylon.,Caas laay nappe.
Rentre le fourneau dans la cuisine.,Dugalal furno bi ca waañ wa.
Apporte-moi le réchaud à gaz !,Indil ma gaas bi !
J'observe la façon dont il applique le ciment au mur en l'y projetant.,Damay seetaan ni muy rattaxale simaŋ bi ci miir bi.
"La grenouille adore l'eau, mais pas l'eau chaude.","Mbott a gëna bëgg ndox, wànte mu tàng bokku ca."
J'ai vu tes autres amis !,Gis naa sa xarit yeneen yi !
Les vaches ont dévasté son champ.,Nag ya ruur nañu toolam ba.
"Ñów qu'il vienne, toutes affaires cessantes.",Lu mu jàppoon na ko wacc te.
"Sur la photo que vous m'avez envoyée, j'y ai vu des nattes tissées, superposées. Si tu regardes, on les a tissées d'une très belle manière.","Nataal bii ngeen ma yónnee, gis naa ci biir nataal bi basaŋ yuñ ràbb, tegele leen. Boo xoolee, biñ leen ràbbe rafet nañ lool sax."
La sueur dégoulinait le long de ma poitrine.,Ñaq waa ngi doon rogaat ci sama dënn.
Je veux que tu l'expliques afin que ça soit clair.,Dama bëgg nga faramfàcce ko ngir mu leer.
"Si tu vas au jeu de faux-lion, il faudra acheter un sauf-conduit.","Soo demee simb ba, nanga jénd pas."
Du couscous sans courge n'est plus du couscous.,Cere ju amul yomb dootul cere.
Je travaille.,Damay liggéey.
"Ce pays est un pays de loyauté, de liberté et de paix.","Réew mii, réewum njub, péex ak jàmm la."
"Cette femme, on devrait se disposer à la laisser, et aller chercher une autre épouse.","Ndaw soosu, ku yebu bàyyi ko, te wuti jeneen jabar."
Dans le troupeau.,Coggal gi yépp ay pël-pël rekk la il n'y a que des moutons pël-pël.
J'ai prêté le livre à cet homme parti.,Abal naa téere bi góor googule gi dem.
Regarde ce semblant de lutteur.,Xoolal mbër mu.
"Je lui ai fauché la jambe, il est tombé.","Dama ko téq, mu daanu."
Ta mère promet de revenir si tu vas jusqu'au bout.,Sa yay nee soo yeggee dana dellusi.
Quitte la chaussée où tu marches !,Wàccal tali bi ngay dox !
Sois avec politesse !,Àndal ak yar !
C'est ta tâche vis-à-vis de la société.,Sa sas la ci kanamu mboolem-nawle mi mépp.
Le prêtre était présent à son agonie.,Làbbe bi fekke na sukkuraatam.
"Maintenant, beaucoup de pêcheurs ont des pirogues à moteur.","Léegi mool yu bare, gaalu motoor lañu am."
"Alors, il soupira puis rendit l'âme.","Noonu, mu binni daldi wuyuji Boromam."
J'en ai une très grande quantité.,Am naa ci sàq ak jóor.
Grincer des dents.,Yéy bëñ.
"Avec moi, il garde ses distances maintenant.",Dafa may ñooru léegi.
La viande n'est pas assez cuite.,Yàpp wi dese naa ñor.
Je viens chercher mon cadeau de droit de cousine.,Sama sagaru njaam laay jélsi.
Je l'ai vu à l'intérieur.,Gis naa ka ci bir.
Il ne veut pas qu'on fasse état du voyage qu'il prépare.,Bëggul ñu siiwal tukki bi muy waaj.
Donne-moi deux cornets de farine !,Jox ma ñaari taxañi sunguf !
Prends tes affaires et va-t'en !,Jélal say dëbës te dem !
Je connais les uns.,Xam naa ñenn ñi.
C'est la chanson que tu lui as apprise qu'il fredonne tout bas.,Woy wi nga ko jàngal lay màdd ci suuf.
Ta prière a été rapide.,Sa julli bi gaaw na de.
Il est arrivé en haletant.,Dafa agsi di xiixat.
Ce sont ceux-là qui s'occupent des pèlerins.,"Ñii, ñooy toppatoo ujaaj yi."
Je n'achète pas un écureuil qui est au terrier.,Duma jénd jaar ci pax.
"En tombant, il avait la main tordue ; c'est pour cela qu'il a eu une fracture.","Bi muy daanu, loxo bi dafa woñaaru woon ; moo tax mu damm."
C'est parce qu'Omar est un courtaud.,"Omar ndaama la, moo tax."
Il passe son temps à faire des escroqueries.,Nekkewu fi lu dul karabaane.
Mon Dieu ! tu ne peux pas me laisser tranquille ?,Xalaas ! mënuloo ma bàyyi ?
Fiche-moi la paix !,May ma aafiya !
"Il n'y a pas de mangues, j'ai fini par acheter des bananes.","Màngo amul, banaana laa mujje jénd."
Comprenez-vous le wolof ?,Dégg ngeen wolof ?
Vos signes astrologiques ne sont pas compatibles.,Seeni buruj ànduñu.
"C'est un gros poisson, il faut l'épuiser avant de le sortir.","Jén wu mag la, danga koy lottal soog ko génne."
Nettoie le pain qui s'est émietté sur la table !,Fompal mburu mi ruus ci taabal bi !
Vous voilà là à l'intérieur !,Yéena ŋgoogule foofu ci biir !
"C'est moi qui l'ai dit, je ne le nierai pas.","Maa ko wax, duma ko weddi."
Ñoor il faut les deux mains pour attacher une ceinture.,Ñaari loxooy takk.
Il marchait dans l'eau et entra subitement dans un trou.,"Dafa doon xuus, ne yulub ci pax."
Celui qui porte un pantalon en graisse ne se réchauffe pas.,Ku sol tubéyu nékk du jaaru.
Bonne santé !,Wer gu yaram !
"Quand tu les trouves en Europe, c'est dans des chambres exiguës qu'ils s'entassent.","Boo leen fekkee Tugal, ci néeg yu xat lañuy dankalikoo."
Leur lion c'est un mouton.,Seen gaynde gi xar la.
Tu trempes tes pieds dans de l'eau tiède.,Dangay xooj say tànk ci ndox mu nugg.
Ce que l'Écriture avait dit s'est accompli.,Li Mbind mi waxoon mottaliku na.
Qui est le chef maintenant ?,Ku nekk njiit li léegi ?
Je vois la neige pour la première fois.,Maa ngi doog di gis nees.
"Mon Dieu, donne la paix au Sénégal, nous te le demandons !","Borom bi, defalal réewum Senegaal jàmm, nu ngi la koy dagaan !"
Les termites ont rongé tout le bois de chauffage.,Max yi lekk nañu matt mépp.
Ils sont égaux.,Ñoo tolloo.
Je ne sais pas comment tu peux sucer du tamarin sans que cela t'agace les dents.,Xawma nooy macce daqaar te du la um.
Chasse le veau vers sa mère.,Nunnil sëllu wi ci ndey ji.
Il s'est débattu et a renversé le verre.,"Dafa wéqu, këpp kaas bi."
Mes chers frères.,Sama mbokk yi.
J'ai vu l'homme qui était parti à Saint-Louis et auquel tu prêtas ta pirogue.,Gis naa góor googu demoon Ndar te ŋga abaloon ka sa gaal.
Tu n'entends que les clapotis de la mer.,Paccax-paccaxu géej gi rekk ngay dégg.
Vous ne seriez pas venus,Duŋgeen woon ñëw
Ce que je vais y rajouter ne sera pas long.,Li ma ciy toftal du bare.
"Dans quelques années, ce sera une grande ville.","Feek i at, dina dooni am ngéndi."
J'avais l'impression d'être le seul à avoir ce numéro sur le terrain de l'AFFC Air Force Career.,Dafa ma meloon nii man rek maa amoon numero boobu si suufu AFFC Air Force Career.
"Il fit'rak !' , puis'teuf' !","Mu ne xaax, ne tëf !"
"Depuis qu'elle m'a calomnié, je me méfie d'elle.","Ba mu ma sosalee ba tey, damay muslu ci moom."
Il t'avait remis la taxe,Joxoon na la juuti bi
Qui ne serait pas allé,Ku demkoonul
Je te fais mien.,Séddoo naa la.
Il a vu un messager.,Gis na ndaw.
Ce que tu as dit.,Li ŋga wax loolu.
Je l'avais solidement noué. Ça s'est défait.,Takkoon naa ko ba mu dëgër. Dafa rocciku.
C'est mon ami !,Sama xarit la !
Qu'est-ce qui différencie le varan d'eau du varan de terre ?,Lu wutale bar ak mbëtt ?
Il veut qu'on le nomme chef.,Dafa bëgg ñu ful ko njiit.
Battre le tam-tam est réservé à certaines gens.,Tëggum sabar dafa am ñu ñu ko féetale.
C'est le bûcheron !,Lawbe bi la !
C'est l'étincelle qui l'a brûlé.,Ferñent wee ko lakk.
Il s'est renversé.,Dafa jalgandiku.
Que souhaitais-tu ?,Là bëggóon ?
Il est arrivé ici l'an dernier.,Daaw la fi ñów.
C'est ça le devoir des femmes dans le combat que nous menons.,Looloo di wareefu jigéen ñi ci xeex bi ñuy xeex.
Tu as dit cela.,La ŋga wax la.
Comment ça va ?,Nu mu deme ?
Il s'est réveillé en sursaut.,Dafa ne tërét yewwu.
Beauté d'une personne à grosse tête.,Taaru ndànjaama.
Parle avec ceux-là !,Waxal ak ñooñule !
"Tu veux être comme lui, mais je ne te laisserai pas faire.","Danga bëgga mel ni moom, waaye duma la ci bàyyi."
Le varan coupa d'un seul coup la queue du singe.,Mbëtt ma ne kàttit dagg geenub golo ga.
C'était l'année où tu es arrivé ici.,At mi nga fi agsee la woon.
Il faut manger de la bouillie de mil.,Dil naan ruy.
Couvre le nombril.,Muural jumbax bi.
"J'ai eu beau essayer de lui tirer les vers du nez, je ne sais pas où il l'a pris.","Cambar naa ko ba tàyyi, xamuma fu mu ko jéle."
Je ne sais pas pourquoi c'est arrivé.,Xawma lu tax lii xew.
"La brousse s'étend, spacieuse.",Àll baa ngi ne yàmbalaŋ.
"À l'intérieur de cette photo je vois beaucoup de commodes placées contre le mur. C'est certainement pour garder des habits. Si ce n'est pas pour garder des habits, c'est pour garder des bols. Je crois que c'est une chambre ou une cuisine. Mais quoi qu'il en soit, les commodes sont très jolies car leur couleur est très jolie. La fenêtre qui est au-dessus, le fait que le vent passe à travers et entre à l'intérieur, est une bonne chose.","Ci biir nataal bii maa ngi ciy gis ay batã, batã yu bari yu sës ci miir bi nii. Xam naa boo moytuwul denculaayi yëre lay doon. Walla bu nekkul dencukaayu yërë mu nekk dencukaayu ay bool. Xam naa lii ab néeg la walla mu nekk aw waañ. Waaye daal lu ci mënti xew batã yi rafet nañ lool ndax wirgo wi mu ame nii dafa rafet lool. Ak palanteer bi nekk ci kow nee nga xam ni ngelaw lee ciy jaar di dugg lu baax la."
Je mets les oiseaux en confiance jusqu'à ce qu'ils soient plus nombreux et je les prends au piège.,"Damay yaawal picc yi ba ñu gëna bare, ma soog leen fiir."
Celui qui marche à pas de loup ne doit pas tousser.,"Kuy yoot, du sëqët."
Frotte le savon pour qu'il mousse !,"Bombal saabu bi, mu xëb !"
La tâche qu'il m'a donnée est lourde.,Sas wi mu ma teg diis na.
"Il s'est courbé, tu l'as frappé dans le dos avec le coude.","Dafa sëgg, nga kuccal ko."
J'ai fini de malaxer la tomate.,Jambaaje naa tamaate ji ba-noppi.
Je n'ai pas de servante.,Amuma mbindaan.
Va allumer le fourneau.,Demal taal furno bi.
Qu'il ne mente pas du moment qu'il ne vient pas !,Bu mu fen bi mu dul ñëw !
C'est cousu avec des chutes de tissu.,Ay sekkit lañu ko ñawe.
Ne bouge pas.,Bul yëngu.
Il a un kyste au front.,Dafa am aw dujur ci jë bi.
Il flaire la nourriture de loin., Dafa sax bakkanu bukki.
Il en a goûté.,Mos na ci.
Les gens l'écoutent dans un calme total.,"Nit ñaa ngi ne xerem, di ko déglu."
"Depuis que son commerce prospère, il est devenu dédaigneux.",Ba njaayam mi doxee ba léegi daal dafa duuf.
On fait des lampes avec les poissons perroquets.,Dañuy liggéey ay làmp ak bun-fokki yi.
Je prépare la rentrée des classes.,Ubbite kalaas yi laay pareel.
Le gaz est fini.,Gaas bi jeex na.
"Dis-lui de s'atteler à son travail, le jour est bien avancé.","Ne ko mu jublu ci liggéeyam, naaj na."
Alors celui-ci s'en alla !,Noona kooku dem !
Il t'a corrompu.,Dafa la jénd.
Le Diola a apporté l'huile de palme.,Joolaa bi indi na diw-tiir ji.
Je reconnais son écriture.,Ràññee naa xalimaam.
Cherche-les à l'intérieur,Wut leen ci biir
Il est complètement guéri.,Wér na péŋŋ.
C'est bon ?,Baax na ?
Le fleuve entoure la ville.,Dex gi dafa déeg dëkk bi.
As-tu fini de farcir les poissons ?,Roof nga jén yi ba pare ?
Mets une ceinture de perles à ton enfant !,Takkalal sa doom fer !
Il faut encore un attisement pour cette longue cuisson.,Njaw des na aw xambin.
Ablaye souffre de retard de croissance.,Ablaay dafa ketto.
Dans le monde entier.,Àdduna wërngal kepp.
Nous avons même mère et même père.,Noo bokk ndey ak baay.
Laisse-le là et ignore-le comme un objet abandonné !,Teg ko ni tege !
Un sourd parle toujours fort.,"Ab tëx, foo ko fekk ca kow lay wax."
C'est le secrétaire particulier qui fait entrer les gens.,Bëkk-néeg beey dugal nit ñi.
Le policier est debout au carrefour.,Alkaati baa ngi taxaw ca sélébe ba.
"Et pourtant, comme la bière est rafraîchissante !",Beer aka mëna féexal nak !
C'est que je veux partir,Dama bëgg dem
Montre-lui les toilettes.,Won ko wanag wi.
L'un des hommes est venu.,Kenn nit ki ñëw na.
Je te parle à toi fils de Massar.,Yawum Masaar laa wax.
Nettoie le sable qui est à ton menton !,Fompal suuf si ci sa nunjum bi !
L'homme est parti,Gor gi dem na
Couche-toi dans le lit de lattes de palmier.,Tëddal ci goŋŋ gi.
Fixons un jour !,Nanu takk bés !
Est-ce que le pays a des richesses ?,Réew mi am na alal ndax ?
Va aider ta mère à la cuisine.,Demal dimmali sa yaay ca waañ wa.
Il n'a rien compris.,Nàndul dara.
Il respire.,Mu ngiy noyyi.
Tout croyant doit magnifier ce jour.,Bépp jaam war naa màggal bës bii.
Celui-là est un bon à rien.,Kooku ab yaafus la.
Il dit qu'il passera par ici en retournant.,Mu ne dina fi jaar buy dellu.
Est-ce qu'on mange le cormoran ?,Ndax lekkees na coll ?
Là-même où tu as été.,Foofu ŋga dem fu.
Éloigne-toi de moi !,Sore ma !
Ils se jetèrent brusquement l'un sur l'autre.,Ñu ne kirtim songoo.
C'est circulaire.,Dafa mbege.
"Va te préparer, bientôt ce sera l'heure.","Demal defaru, léegi waxtu wi jot."
Il porte un boubou en patchwork.,Mbubbu njaxas la sol.
J'ai aperçu une femme.,Séen naa as jigéen.
Je puise un peu d'eau pour faire boire mon cheval.,Damay kocc tuuti ndox mu sama fas naan.
Fiche le camp !,Abal ma !
Le chien grogne ; regarde qui est à la porte.,Xaj baa ngay xiiru ; seetal ku nekk ca bunt ba.
C'est leurs dents !,Seni gëñ la !
Litt. ton pied comme une navette de tisserand toucouleur.,Sa tank ni barngalu maabo.
Ne rejette pas sur moi l'eau que tu as dans les narines.,Bul féeru ci sama kow.
Moi et lui.,Maak moom.
"Si tu le vois, il est bien épanoui maintenant.","Soo ko gisee, mu ngi firiku bu baax léegi."
Ton mouton a gardé longtemps sa gale.,"Sa xar mi, xasam ji dafa yàgg ci moom."
Ça fait longtemps que je n'ai pas préparé de poisson à l'étuvée.,Géj naa togg muusalu jén.
Il suffit de voir ton écorchure pour savoir que tu te battais.,"Ku gis sa gajj-gajj wi, xam ne danga doon xeex."
C'est lui et Omar.,Mook Omar la.
J'attends le bus.,Damay xaar daamar ji.
Celui-là et celui-ci ne se ressemble en rien !,"Kooka ak kile, bokkuñu !"
"Tu auras beau laver l'entrave, ça ne l'empêchera pas d'avoir une odeur de terre mouillée d'urine de cheval.","Jataŋ, loo ko fóot, fóot, du ko teree xasaw mbeq."
Enveloppe-le-moi dans ce papier.,Lëmësal ma ko ci kayit gii.
Nous sommes au début de la saison des pluies.,Nu ngi ci maamu niiswaan.
C'est un messager que cherche l'homme.,Ndaw la góor gi di wut.
Parle au sujet de ceux-ci !,Waxal ci ñii !
Est-ce que tu mènes la belle vie ?, Yaa ngiy dund ?
Je donne au cokseur sa part pour les voyageurs qu'il amène.,Dama jox koksër bi wàllam ci kilyaan yi muy indi.
"Soudain, là, sur place, il a disparu.",Fii ñu toog la ne mes réer.
Il est midi passé depuis longtemps.,Midi wees na bu yàgg.
Mouille le joint de la couscoussière.,Tooyalal tayu bi.
Merci,Jai-rruh-jef
"L'homme ne parlait pas, habituellement.",Góor gi daawul wax.
Il a de la dignité.,Dafa am daraja.
Vos chances sont incompatibles.,Seeni rawaan ànduñu.
Tu enlèves les feuilles qui sont en surface.,Dangay lelli xob yu jëkk yi.
"Je le reconnais bien ; si je le revois, je l'achèterai.","Ràññee naa ko bu baax ; su ma ko gisatee, jénd ko."
Vous ne partirez pas.,Dungeen dem.
Ŋëb c'est le biscuit que tu lui avais donné qu'il serre dans la main.,Mbiskit mi nga ko joxoon la.
Enlève-lui le mors !,Dindil ŋalaab ji !
Il a mélangé les cacahuètes ; il y en a qui sont d'hier.,Dafa raxke caaf gi ; am na ci gu démb.
Il s'est débrouillé pour avoir un mouton de la Tabaski.,Dafa góor-góorlu ba am xarum Ta-baski.
"Quand Jésus accepta de s'offrir sur la croix, son dessein était de sauver le monde.","Ba Yéesu nangoo jébbalu ca kurwaa ba, musal àddina si moo doon nammeelam."
Arrête d'abuser de ta force avec les enfants !,Bàyyil xale yi ngay néewal-doole !
"Demeure calebasse-louche, on te fourre dans un entrait.","Yemal ci mbàttu, ñu roof la ci gayet."
Désirer des seins ne me fera pas porter des oreillers.,Bëgg i ween du ma taxa takk i ngegenaay.
"Chante, nous ferons le choeur.","Woyal, nu awu la."
Il est poltron.,Dafa ragal.
Êtes-vous au courant de cela ou ?,Yég ngeen ko am ?
Il y a eu une grave sécheresse.,Maral mu metti amoon na fa.
On ne bat pas quelqu'un pour un seau tombé dans un puits.,Baag bu lug jarula dóor nit.
L'homme ne t'a pas vu,Góor gi gisu la
"Cette victoire, toute la nation la partage.","Ndam lii, askan wi wépp a ko bokk."
Elle était si heureuse de voir Joe qu'elle s'est mise à pleurer.,Dafa begone bu mu gisee Joe ba mu di jooy.
Assois-toi sur la natte !,Toogal ci ndéstan gi !
Passe-moi mon grand chapeau de paille.,Jottali ma sama tengaade ba.
Qui allume le fourneau ?,Kuy boyal furno bi ?
Brise les mottes.,Tojal donj yi.
Je t'ai offert mon enfant et je ne te demande que ses cendres.,"May na la sama doom, ay yaxam laa la laaj."
Est-ce que tu ne vas pas raccourcir tes longs cheveux ?,Doo wàññi sa njañ li ?
Le couscous est couvert de moisissure.,Cere ji dafa nuur.
Il s'est coupé le doigt.,Dafa dagg ci baaraam.
La végétation est luxuriante maintenant.,Àll bi naat na léegi.
"Je dis keddoo-keddoo, tu dis keddantiku. Je dis : J'ai choisi untel.",Ma ne keddoo-keddoo ; nga ne keddantiku. Ma ne wétt naa diw.
Ta tête est pleine de lentes.,Sa bopp baa ngi fees ak dëññ.
Tu ne peux pas t'imaginer de quelle situation tu l'as tiré.,Xamuloo sax fi nga ko jéle.
L'autobus arrive.,Kaar baa ngiy ñów.
"Une dispute, c'est comme une déchirure, il appartient à chacun de voir comment il va la recoudre.","Wax, ab xottiku la, kenn ku nekk, yaa xam noo koy ñawe."
C'est un remède efficace contre la toux.,Garab bu aay ci sëqët la.
Pourquoi le crabe marche-t-il latéralement ?,Lu-tax junqóob biy doxe wet ?
Je l'ai croisé au carrefour.,Maa ngi tase ak moom ca sélébeyoon ba.
Pourquoi lui donnes-tu ce que tu ressors de ta bouche ?,Lu-tax nga koy jox sa yàbbit yi ?
"Quand il arriva sous l'arbre, il s'accroupit d'un coup.","Ba mu àggee ca ron garab ga, dafa ne cuub jonkan."
Ça mérite d'être organisé.,"Lii, jar naa lootaabe."
