french,wolof
Je crois que ce n'est pas celui-ci !,"Du kii, defe naa !"
Qu'il parte s'il ne veut pas !,"Su bëggul, na dem !"
Je crois qu'il ne viendra pas !,"Du ñëw, defe naa !"
L'homme est parti je crois !,Ma defe góor gi dem na !
C'est l'homme qui part je crois !,Ma defe góor gii dem la !
"Retourne au centre de Saint-Louis, si tu veux.","Dellu biir Ndar, soo bëggée."
"Si tu veux, retourne au centre de Saint-Louis !","Dellu, soo bëggée, biir Ndar !"
"C'est l'homme qui a dit qu'il est là, certainement !","Góor gee ni mi ŋgi fi, soo demee !"
"Certainement, c'est l'homme qui a dit qu'il est là !","Soo demee, góor gee ni mi ŋgi fi !"
"C'est l'homme, certainement, qui a dit qu'il est là !","Góor gee ni, soo demee, mi ŋgi fi !"
"C'est l'homme qui a soutenu qu'il est sain d'esprit, peut-être !","Góor gee ni nit la, soo demee !"
Peut-être est-ce l'homme qui a dit qu'il est sain d'esprit !,Soo demee góor gee ni nit la !
L'homme a peut-être soutenu qu'il est sain d'esprit !,Góor gee ni soo demee nit la !
"C'est l'homme qui a dit que c'est celui-là, peut-être !","Góor gee ni kookule la, soo demee !"
Peut-être l'homme a-t-il dit que c'est celui-là !,Soo demee góor gee ni kookule la !
"L'homme a dit que c'est celui-là, peut-être !","Góor gee ni kookule la, soo demee !"
Ta mère promet de revenir si tu vas jusqu'au bout.,Sa yay nee soo yeggee dana dellusi.
Ta mère dit qu'elle reviendra si tu vas jusqu'au bout.,Sa yay nee dana dellusi soo yeggee.
"Chez les Sérère, les Peul, les Niominka...","Ci Séeréer si, ci Pël yi, ci Ñomiŋka yi..."
"Chez les Peul, les Sérère, et les Niominka.","Ci Pël yi ag ci Séeréer si, ag ci Ñomiŋka yi."
"Alors l'homme reconsidéra la chose, reconsidéra l'affaire.","Noona góor gi seet lëf ki, seetat mbir mi."
Tu as été et il a été et moi aussi j'ai été.,"Dem ŋga, te dem na, te dem naa."
Je veux un peu d'argent de toi,Bëgg naa tuuti xaalis ci yaw
Tu ne vas nulle part !,Demuloo fenn !
Tu ne vas pas ailleurs !,Demuloo feneen !
Tu ne vas pas dans un autre lieu !,Demuloo feneen !
"Alors l'homme entra, les enfants le virent, il s'assit, tous s'assirent.","Noona góor gi dugg, xale yi gis ka, mu toog, ñépp toog."
"Je souhaite que les hommes viennent, que les enfants viennent et que les femmes s'asseyent !","Bëgg naa góor ñi ñëw, xale yi ñëw, jigéen ñi toog !"
"Il dit que ce Monsieur est un homme, il est noble, il est brave","Nee waa jii gor la, goor la, jambe la"
"Je crois que ce n'est pas celui-ci, ce n'est pas celui-là","Defe naa du kookuu, du kookee"
"Vas-y pour qu'il vienne, pour qu'il ne soit plus fâché !","Demal ndax mu ñëw, ndax mu meddi !"
"Viens pour que les enfants soient des travailleurs, soient des braves !","Ñëwël ndax xale yi di ay liggéeykat, di ay jambaar !"
"Vas-y pour que ce soit autre chose, que ce soit ailleurs !","Demal, ndax mu di, leneen, mu di feneen !"
Il viendra que tu veuilles ou non !,Dana ñëw ŋga bañ dem ŋga dem !
Ce matin ou ce soir c'est moi qui suis ici !,"Tày ci suba, tày ci ŋgoon ma fiy nekk !"
Ce matin ou ce soir c'est moi qui suis ici !,"Maa fiy nekk tày ci ŋgoon, tày ci suba !"
"Je veux que tu viennes, qu'il refuse de partir s'il n'y a pas de soleil !","Bëgg në ŋga ñëw, mu bañ dem su nëjul !"
"Je veux, si vous avez fini, que tu viennes et qu'il parte !",Bëgg naa ŋga ñëw mu dem su ŋgeen noppée !
Je veux que tu viennes le matin à cinq heures dans la fraîcheur !,Bëgg në ŋga ñëw ci subë ci juróomi waxtu ci sedd bi !
Je veux que tu viennes le matin à cinq heures dans la fraîcheur !,"Bëgg naa ci juróomi waxtu, ci subë, ŋga ñëw !"
"Je croyais que tu irais, ce matin, ce jour... !","Defewoon na, ci subë si, ci bes bi, daa dem !"
"Je croyais que tu irais, ce matin, ce jour... !","Defewoon na, daa dem, ci bes bi ci subë si !"
L'homme veut que tu ailles et qu'il vienne.,Dans góor gi bëgg na ŋga dem te mu ñëw.
Tu as été et il est venu.,Dem ŋga te ñëw na.
Que l'homme parte et que les enfants entrent !,Góor gi dem te xale yi dugg !
L'homme souhaite que tu partes et que les enfants restent.,Góor gi bëgg na ŋga dem te xale yi toog.
Il demande que la femme vienne et que lui il reste.,Ne jigéen ji ñëw te mu toog.
Je croyais que l'homme était mûr et que la femme était saine d'esprit !,Defewoon naa góor gi mag la te ndaw si nit la !
Je croyais que l'homme c'était cet autre et que l'enfant c'était celui-là !,"Defewoon naa góor gi kenn ki la, te xale bi kooku la !"
Vas-y afin qu'il vienne et aussi afin qu'il sorte !,Demal ndax mu ñëw ndax it mu génn !
"Que tu partes ou que tu ne partes pas, il viendra.","Soo demee ag soo demul itam, dana ñëw."
Que tu partes ou que tu ne partes pas il viendra.,Dana ñëw soo demul ag soo demee itam.
Il est venu hier et aujourd'hui.,Ñëw na demb yépp ag tay.
"Il veut, lorsque tu iras que lui, il revienne et que l'homme aussi revienne.","Bëgg na soo demee, mu dellusi te góor gi ñëw."
"Il veut que l'homme vienne et que lui, il revienne si tu pars.",Bëgg na góor gi ñëw te mu dellusi soo demee.
On croyait que tu allais partir matin et soir !,Dañu defewoon ni daa dem ci subë ag ci ŋgoon yépp !
On croyait que tu allais partir matin et soir !,Dañu defewoon ci ŋgoon ag ci suba yépp da dem !
Les hommes sont des paresseux et les femmes ne savent pas écouter.,Góor ñi dañu tayel te jigéen ñi du ñu deglóo.
Les enfants veulent venir et les adultes souhaitent que vous partiez.,"Xale yi bëgg nañu dikk, te mag ni ñaan nañu ŋgeen dem."
J'ai vu l'homme qui était parti à Saint-Louis et auquel tu prêtas ta pirogue.,Gis naa góor googu demoon Ndar te ŋga abaloon ka sa gaal.
J'ai vu cet homme qui parlait et qui était assis par terre.,Gis naa góor gi doon wax te toogoon ci suuf.
C'est l'homme qui est parti ou bien ce sont les enfants qui se sont tus ?,Góor gee dem walla xale yee noppi ?
Ce sont les enfants qui ont demandé ou les adultes qui ont voulu que tu partes ?,Xale yee ñaan walla mag née bëgg ŋga dem ?
Va à Saint-Louis pour qu'il puisse venir ou qu'il envoie quelqu'un !,Demal Ndar mu mën ñëw walla mu yonnée !
Le cercle se forme ou je m'en vais !,Géew bi day taxaw walla ma dem !
Ou l'homme est parti ou les enfants sont assis.,Góor gee dem mba xale yee toog.
Ton père te demande de partir ou de rester à la maison.,Sa baay né ŋga dem mba ŋga nibbisi.
L'homme est parti mais les enfants ne le sont pas.,Góor gi dem na waaye xale yi demuñu.
Ton père n'aime pas que vous sortiez et que vous vous baladiez.,Sa bay bëggul ŋgeen di génn ag di wëndéelu.
Je veux que tu partes et aussi que tu te taises !,Bëgg naa ŋga dem te it ŋga noppi !
Il t'a fait un cadeau pour que les enfants soient contents et que toi aussi tu les accompagnes.,May na la ndax xale yi beg te it ŋga ànd ak ñom.
Le convoyeur doit chercher où passer et aussi comment se cacher.,Jëgg day wut fu mu jaar ag itam na mu laqoo.
La femme pria pour que les enfants arrivent et aussi pour que leur père soit dans les lieux.,Jigéen ji ñaan na ndax xale yi agg te itam seen baay nekk fa.
Il veut que tes parents viennent et surtout qu'ils le payent.,Bëgg na sa waajur ñëw te nak ñu fay kà.
"L'homme est parti pour que vous veniez sans que personne, surtout, ne le soupçonne.",Góor gi dem na ndax ŋgeen ñëw te nak kenn bañ leen foog.
Allez pour que l'arachide arrive et qu'enfin les ventes marchent une fois pour toutes !,Na ŋgeen dem ndax gerte gi ñëw te nak ñjaay mi jar benn yoon !
Il ne refusera pas si tu acceptes et aussi t'engages dans le travail.,Du bañ boo naŋgoo ag it boo yaboo ci liggéey bi.
Il ne refusera pas si tu acceptes et aussi si tu t'engages dans le travail.,Du bañ boo naŋgoo ag it boo yaboo ci liggéey bi.
Il espérait que les gens d'âge n'en seraient pas arrivés là et aussi que les enfants étaient absents.,"Yaakaaroon na ni, mag ñi du ñu ci agg foofu te it xale yi nekkunu fi woon."
La dame voudrait bien que vous ayez mais aussi que vous donniez.,Jigéen ji bëgg na ŋgeen am waaye it ŋgeen di maye.
La dame voudrait bien que vous ayez des richesses mais aussi que vous donniez.,Jigéen ji bëgg na ŋgeen am waaye it ŋgeen di maye.
Est-ce comme je le crains que... !,Mbaa... !
Que personne n'est parti,Kenn demul mbaa
J'espère que personne n'est parti,Kenn demul mbaa
Que personne n'est parti,Mbaa kenn demul
J'espère que personne n'est parti,Mbaa kenn demul
Pourquoi ?,Lu tax ?
"Qu'est-ce, qui est la cause ?",Lu tax ?
Pourquoi ?,Lu waral ?
"Qu'est-ce, qui est la cause ?",Lu waral ?
Bienvenue,Merhbe
Salut,Na nga def
Salut,Na ngeen def
Salut,Salaam aleekum
Comment vas-tu ?,Jaam nga am ?
Es-tu en paix ?,Jaam nga am ?
Comment vas-tu ?,Na nga def?
"Paix seulement, et toi ?","Jaam rek, Yow nag ?"
"Je suis seulement toi, comment vas-tu ?","Mangi fi rekk, na nga def ?"
Ça fait longtemps que je ne t'ai pas vu,Gej na la giis
Comment t'appelles-tu ?,Naka-nga sant ?
Comment t'appelles-tu ?,Na nga tudd ?
Comment t'appelles-tu ?,Noo tudd ?
Mon nom est ...,Maa ngi tudd ...
Mon nom est ...,... laa tudd
Je m'appelles ...,Maa ngi tudd ...
D'où viens-tu ?,Fan nga joge ?
D'où venez-vous ?,Fan ngeen joge ?
Je viens de ...,Maa ngi joge ...
Je viens de ...,... laa joge
Plaisir de te rencontrer,Am nàa mbekte ci guiss la
Content de te rencontrer,Am nàa mbekte ci guiss la
Je suis content de te rencontrer,Am nàa mbekte ci guiss la
Bon matin,Jaam nga fanane
Bonne après-midi,Jamm nga yendoo
Bonne soirée,Naka ngon si
Au revoir,Ba beneen
Au revoir,Mangi dem
Bonne chance !,Màa ngui lay nianal weurseuk
Bonne santé !,Wer gu yaram !
Aies une bonne journée,Yendu ak jàam
Bon voyage,Yônu jàam
Comprends-tu ?,Dégg nga?
Je comprends,Dégg naa
Je ne comprends pas,Dégguma
Je ne le connais pas,Xamu mako
Je ne le sais pas,Xamu mako
"S'il te plaît, parles plus lentement !",Ndax mën nga wax ndànk su la neexee ?
Répètes s'il te plaît !,Ndax mën nga ko waxaat su la neexee ?
Ecris s'il te plaît !,Ndax mën nga ko bind su la neexee ?
Parles-tu anglais ?,Ndax dégg nga angale ?
Parles-tu Wolof ?,Deg nga Wolof?
"Oui, un peu","Wau, degg naa tuuti Wolof"
Comment dis t-on ceci en Wolof ?,Naka lanuy waxee lii ci wolof?
Excuse-moi !,Baal ma !
Combien ça coute ?,Ñaata lay jar ?
Pardonne-moi,Baal ma
Si tu veux,La neexee
Merci,Jai-rruh-jef
Viens,Agsil
Venez en paix,Agsileen ak jaam
Où sont les toilettes ?,Ana wanaag wi?
Ce garçon peut te payer pour n'import quoi,Góor gu bàax bi dina fay lepp
Cette jeune fille va tout payer,Jigéen gui dina fay lépp
Accepte-tu de danser avec moi ?,Buga nga fecc ?
Accepte-tu de danser avec moi ?,Ndax beugue nga fecc ak man?
Tu me manques,Namm naa la
Je t'aimes,Begg naa la
Je t'admires,Nopp naa la
Je t'aimes,Nopp naa la
Je te souhaites de récupérer tôt,Tanéel ak jáam
Vas t'en !,Deemal !
Vas t'en !,Deemal waay!
Laisses moi tranquille !,Bayyi ma !
Laisses moi tranquille !,May ma jaam !
À l'aide !,Wóoy !
Feu !,Táal !
Arrête !,Taxawal !
Appelle la police !,Wooyal ma alkaati !
Mes voeux de noël,Mangui lay ndioukeul ci Noël bi
Mes voeux de nouvel an,Mangui lay ndokkel ci att bu bess bi
Mes voeux de paques,Mangui lay ndokkel ci pâques bi
Mes voeux de tabaski,Mangui lay ndokkel ci tabaski bi
Mes voeux d'anniversaire,Mangui lay ndokkel ci sa bess bu délu si bi
Comment allez-vous ?,Na ngeen def ?
Bonne matinée.,Jaam nga fanane.
Bonne nuit.,Fanaanal jaam.
À une autre fois.,Ba beneen.
Je t'en prie.,Agsil.
Je vous en prie.,Agsileen ak jaam.
Pardon.,Baal ma.
Oui.,Wau.
Non.,Deh-det.
Es-tu en paix ?,Jaam nga am ?
Comment vas-tu ?,Jaam nga am ?
Paix seulement.,Jaam rek.
Je suis en paix.,Jaam rek.
Et toi ?,Yow nag ?
C'est comment ton nom ?,Naka-nga sant ?
D'où venez-vous ?,Fan ngeen joghe ?
Je viens des USA.,Maa ngi joghe les USA.
Parles-tu Anglais?,Deg nga Angale ?
Parles-tu Français ?,Deg nga Faranse ?
Je parle seulement anglais.,Angale rekk laa degg.
Je parle un peu anglais.,Degg naa tuuti Faranse.
Je ne parles pas Wolof.,Mahn deggumah Wolof.
Je ne parles pas Français.,Mahn deggumah Faranse.
Je n'entends pas.,Degguma.
J'aimerais … .,Dama bahggoon … .
Où est … ?,Fahn la … ?
Est-ce loin ?,Soreh na ?
C'est devant toi.,Cha kanam.
Devant toi.,Cha kanam.
Gauche.,Chammoon.
Droit.,Ndeyjoor.
Mais entre !,Dugghal waay !
Combine ça vaut ?,Lii naata?
C'est trop cher.,Seer na torob.
Que la paix soit avec toi.,Salaam maaleekum.
Que la paix soit avec toi aussi.,Maaleekum salaam
Es-tu en paix ?,Jaama ngaam ?
Paix seulement.,Jamma rek.
Comment va ta famille ?,Ana waa kër gi ?
Où sont les membres de ta famille ?,Ana waa kër gi ?
Ils sont là-bas.,Ñunga fa.
J'espère qu'ils vont bien.,Mbaa defuñu dara.
Rien ne va mal avec eux.,Mbaa defuñu dara.
"Non, ils vont bien.","Déedéet, defuñu dara."
Rien ne va mal chez-eux.,"Déedéet, defuñu dara."
Comment se passe le travail ?,Naka ligéey bi ?
"J'y suis avec, pas à pas.","Maangi ci kowam, ndanka, ndanka."
"J'y suis avec, petit à petit.","Maangi ci kowam, ndanka, ndanka."
Comment vas-tu ?,Nanga def ?
Comment vas-tu ?,Noo def ?
Comment vont les gens de la maison ?,Naka waa kër ga ?
Comment va la famille ?,Naka njaboot gi ?
Je vais bien.,Maangi fi rek.
Qu'est-ce que tu as rapporté ?,Lan nga indi?
J'ai rapporté des nouvelles.,Xibaar laa indi.
Je suis dans la maison.,Maangi ci nég bi.
Ils se tiennent dehors.,Ñungi taxaw ci biti.
As-tu passé la nuit en paix ?,Jaama nga fanaan ?
Comment se passe la matinée ?,Naka subba si ?
La matinée se passe bien.,Subba sangi fi rek.
As-tu passé la matinée en paix ?,Jaama nga endu?
Comment se passe l'après-midi ?,Naka bëcëk bi ?
L'après-midi se passe bien.,Bëcëk baangi fi rek.
Comment se passes la soirée ?,Naka ngoon si ?
La soirée se passe bien.,Ngoon saangi fi rek.
Comment se passe la nuit ?,Naka guddi gi ?
La nuit se passe bien.,Guddi gaangi fi rek
Comment ...?,Noo ... ?
"J'en suis sûr, cette photo ci c'est la photo pris au moment où plusieurs personnes font une marche de révolte tendant leurs mains. Ceux là sont assis, ceux là sont debout entrain de marcher. On a écrit sur la photo quelque chose de bleu concernant la Casamance.",Waaw nataal bii nataal la boob ay nit ñu baree bari ñoo xam ni dañuy doxub ñaxtu ñoo ci nekk tàllal seen i loxo. Ñee sukku ñeel taxaw jodd di dox. Ñu bind ci kaw nataal bi lu xaw a baxa la bind ci laa kaasamãs.
J'arrive tout de suite chez toi.,Léegui léegui ma egg sa kër.
Je vois devant moi une photo sur laquelle beaucoup de personnes marchent pour se révolter. Ils ont plié leurs mains pour montrer une attitude pacifique.,Nataal bii maa ngi ciy janloog haa ay nit yu bari yuy dox di dox ab ñaxtu. Ñi ngi bank seen i loxo di wane ni lu amul benn taafar lañuy deme.
Ceux-ci sont des personnes qui sont sortis pour se révolter. Les marcheurs portent leurs habits blancs et leurs pantalons bleus et sont sur la route pour montrer leur colère. Ils écrivent au milieu une écriture française bleue.,"Lii, ay nit lañu yu génn di ñaxtu. Jëm yi nag ñu ngi sol seen i yére yu weex ak seen i tubéy yu baxa, nekk ci tali bi di wane seen aw naqar. Ñu ngi bind ci digg bi mbindum farañse mu baxa."
"Sur la photo, ont voit des personnes qui se révoltent ou qui s'opposent constamment aux gendarmes. C'était en Casamance. Ils ressemblent plus à des jeunes. C'était peut-être pour montrer quelque chose qui leur déplaisait.",Nataal bii ñoo ngi ciy gis ay nit ñuy ñaxtu walla di jàmmaarlook takk-der yi rekk. Caa Kaasamaas la woon. Aw ndaw lañ gën a nurool. Du ñàkk am lu leen metti ñu ko doon ñaxtu.
"On voit sur la photo beaucoup de personnes sorties sur la route, qui ont sortis leurs mains, les uns qui sont assis et lèvent leurs mains et écrivent, sur la photo, 'La Casamance', qui veut dire la région de Casamance.","Ñu gis ci nataal bi ay nit ñu bari ñu génn ci tali, ñu yékkati seen i loxo, ñenn ñi sukku yékkati seen loxo, ñu bind ci nataal bi 'La Casamance', mooy diiwaanu Kaasamaas."
"Je pense que la photo que je vois là, c'est une photo dans laquelle on voit une région qui est très jolie, vraiment jolie. Il semble même <mask>. En plus il y a de l'eau, des arbres verts, et tout le reste. En plus de cela, la région est très jolie et il y a du blanc à l'intérieur.","Man de nataal bii ma gis nii, nataal la boo xam ne ab dëkk bu rafet a rafet la, dëkk bi nag rafet na lool. Ba noppi mel ni yuñ ràbb daal, ba noppi am na ndox am na garab yu wert am yépp. Ba noppi dëkk bi rafet na lool daal am na lu weex."
Bonjour ! Ceci est une photo. Sur cette photo ci j'y vois une calebasse dans laquelle il y a des morceaux de sucre de couleur blanche. Il y a aussi des morceaux de sucre sur le sable et aussi une calebasse dans laquelle je vois un chat de couleur chocolat.,"As salaamaalekum! lii de ab nataal la. Nataal bii de gis naa si ab këll, këll boo xam ni ay suukër bekk la def bu am melo bu weex. Am na tamit ay suukër bekk yu nekk ci suuf, am na tamit ab këll bu may seen ci cat li boo xam ni dafa sokolaa."
"Ceci est une théière. Une théière dans la quelle on met du thé ou du café. Si tu regardes bien, il a une capture. La théière comporte une couleur 'orange' et 'jaune', oui. On le gère. Si tu regardes bien aussi, sur lui il y a un chameau dessiné ainsi qu'un arbre. On les a dessinés avec une couleur noire.",Lii nag baraada la. Baraada bu nu def attaaya la walla bu mën def kafe. Boo xoolee mi ngi am njàpp. Baraada bi nag mu ngi yor wirgo wu 'orange' ak lu 'jaune' waaw. Ñuŋ ko yor. Boo xoole tamit am na gëléem buñ ci nataal ak ay garab. Ñu nataal leen ak wirgo Wu ñuul.
"Ce que j'ai en face de moi, sur la photo, c'est une carafe. Une carafe en verre dans la quelle tu peut préparer tes jus. Celle-ci on dirait aussi que c'est du jus qu'on y a mis ; c'est une carafe en verre avec un couvercle noir. L'anse est de couleur noire. Ce qu'on y a mis aussi on dirait que c'est jaune, mais pas trop. Là où on l'a posé est complètement blanche.","Li may jàkkarlool ci nataal bi nag moom benn karaaf la. Muy karaafu weer boo xamente ne mën nga ci def say 'jus'. Bii mel na ne tamit ab jus lañ ci def mu nekk karaafu weer ak kubéer gu ñuul, jàppukaay bi daldi doon jàppukaay bu ñuul. Liñ ci def itam wirgo wi dafa xaw a soon waaye taxu ko soon noonu. Waaw fiñ ko teg daldi weex tàll."
"Sur la photo que j'ai, j'ai vu une sorte de chambre. La chambre est conçue avec de la terre d'argile. C'est-à-dire que c'est avec de l'argile qu'on l'a conçue, pas du ciment et en plus au-dessus il y a de l'herbes. Il y a beaucoup d'herbes et la terre a <mask>. La porte a une inscription qui dit qu'elle est faite de zinc. À coté de la porte il y a un genre pilon. Oui, la chambre est belle et bien faite en argile. Peut importe ce qui s'y passe c'est une chambre en argile.","Waaw nataal bi ma jot nag gis naa ne lu mel ne sãri néeg la. Néeg bi nag maanaam suuf gi ban lanu ko defare, maanaam ban lanu ko defaree, du simã ba noppi kaw gi moom am na ñax. Am na ay ñax mu bari ba noppi suuf gi am na yat. Bunt bi nag am na bind boo xam ne nuru na zinc. Ci wetu bunt bi lu mel ne sãri gënn mu ngi ci. Waaw néeg bi, néeg ban la daal. Lu ci mën ti xew néegu ban la daal moom."
Sur cette photo je suis en face de quelque chose qui est similaire au poisson séché. Cette chose est bonne dans le riz au haricot vert ; il s'agit bien du poisson séché. Le poisson séché on le met aussi là où on peut le saisir. Les plats comme la 'soupe kanji' ou tous ces autres plats où on peut le manger.,"Aa nataal bii de may jàkkaarloo mel na ni gejje la, gejj. Loo xam ne neex na ci ceebu ñebbe lool, muy gejje moom mii. Gejje itam bare na fanee fun ko mën à jëfandikoo, lu ci mel ne ay suppu kànja loolu yooyu yépp mën nan cee jëfandikoo gejj."
"Ceci est une photo sur laquelle je vois un poisson séché. Ce poisson séché semble énorme. Là où on l'a posé, auprès de la maison, est noirci.","Lii ab nataal la bob, nataal bi maa ngi ciy gis ag gejje. Géjje gi nag, gejje gi mel na ni réy na lool. Fi nu ko tek ca wet gale am na ay ñuul-ñuul."
"Sur cette photo ci, j'y ai vu des chambres faites d'herbes à l'intérieur d'une forêt <mask>. À l'intérieur tu verras d'énormes arbres. Il y en a aussi qui sont à peu près moyens et d'autres qui sont petits.","Nataal bii, gis naa ci ay néegu ñax yoo xam ne ñu ngi ci àll ci biiri gatab. Di deme ni nag ay garab la yoo xam ne, am na yu gudd lool, am na it yu xaw a yam am yu gàtt."
"Cette photo ci montre une maison qui contient des meubles, des fenêtres, des chaises et une natte étalée à l'intérieur.","Nataal bii day wane kër goo xamante ne dafa am ay meuble ci biir, am ay faneetar, am ay toogukaay ak genn basaŋ guñ lal ci biir."
"Oui ça, il semble que ce soit une fleur, mais la fleur ont l'a conçue avec une sorte de matière similaire au fer. La conception de ces fleurs est jolie.","Waaw lii de, dafa mel ni ab fulëer la, waaye fulëer bi liñ ko defare mooy lu mel ni màcceeru weñ moom lañ ko defaree. Def fulëer yi mu nekk lu rafet."
"À l'intérieur de cette photo je vois beaucoup de commodes placées contre le mur. C'est certainement pour garder des habits. Si ce n'est pas pour garder des habits, c'est pour garder des bols. Je crois que c'est une chambre ou une cuisine. Mais quoi qu'il en soit, les commodes sont très jolies car leur couleur est très jolie. La fenêtre qui est au-dessus, le fait que le vent passe à travers et entre à l'intérieur, est une bonne chose.","Ci biir nataal bii maa ngi ciy gis ay batã, batã yu bari yu sës ci miir bi nii. Xam naa boo moytuwul denculaayi yëre lay doon. Walla bu nekkul dencukaayu yërë mu nekk dencukaayu ay bool. Xam naa lii ab néeg la walla mu nekk aw waañ. Waaye daal lu ci mënti xew batã yi rafet nañ lool ndax wirgo wi mu ame nii dafa rafet lool. Ak palanteer bi nekk ci kow nee nga xam ni ngelaw lee ciy jaar di dugg lu baax la."
Je vois une large chambre avec un lit pour passer la nuit. Il y a de larges draps qui s'accordent à la période.,"Aa gis naa benn néeg bu yànj ànd ak ay lal, lalu fanaanukaay. Am ay drap yu yànj yu méngook jamono waa."
"Sur la photo qu'on m'a montrée, c'est une chambre. Il y a un lit qui s'y trouve avec un oreiller posé un drap blanc. La fenêtre comporte un tissu noir. Le lit a deux tiroirs au-dessous de lui.","Nataal bii ñu ma yónnee ab néeg la, am na lal bu ca nekk ak benn njegenaay lal ca darab bu weex, faneetar ba am na am na morceau bu ñuul. Lal bi am na ñaari turwaal ñi ngi ci suuf."
"Ceci ressemble à un bahut. Un bahut chocolat dans un espace blanc. Il peut contenir des livres, des tasses ou consorts. Il peut garder des objets de valeur.",Lii nag mel na ni benn baye la. Baye bu sokolaa la nekk ci barab boo xam ni dafa a weex. Mën naa def yu mel ni ay téere Walla ay kaas walla yu mel noonu. Mën naa denc yu am solo.
Sur la photo que vous m'avez envoyée il y a deux bancs avec chacun pouvant contenir deux personnes. On les a conçus avec du fer. Au milieu il y a un matelas et un <mask> posé dessus. Il y a une table qui est également posée à coté.,"Nataal bi ngeen ma yónne nii de ñaari baŋ lañ yoo xam ni bu ci nekk ñaari nit mën nañ cee toog. Ñuŋ leen liggéeye weñ, digg bi am matlaa ak ndima luñ ci teg . Am na taabal ju tege itam ci wet gi."
"Je sens que ceux-là sont, vraisemblablement, des ustensiles de cuisines. Il y en a de différentes couleurs. Il en existe avec des couleurs vertes, des couleurs bleus, il y a du jaune, et aussi du rouge. Il y a aussi des couleurs vertes, et aussi d'autres couleurs. Ce sont des ustensiles de cuisines, assurément.","Waaw lii de ay xeeti toogukaay la, ay xeeti toogukaay nag. Am na ay wirgo nag. Am na ay wirgo yu wert, am wirgo yu bula, am na mboq, am tamit ëe xonq, am na tamit ëe wirgo yu wert, am tamit yeneen wirgo daal. Ay toogukaay la, ay toogukaay lay doon."
"Ceci est ce qu'on appelle une douche, qu'on a conçue de manière méthodique.","Lii de lañuy tudde wanag, ñu defar ba mu muccu ayib."
"À l'intérieur de la photo, j'ai vu trois beaux et jolis paniers tissés. Il y en bien trois. Il y en a un de plus grande taille, un de moyen et un autre plus petit. Chacun d'entre eux a, à son intérieur, un couvercle. Au-dessus du couvercle, il y a quelque chose qui ressemble à un chapeau. Tous les trois paniers ont des anses accrochées à leur coté. Il s'agit des cordes avec lesquelles on les attrape.","Biir nataal bii gis naa fi ñetti pañe yu ñu ràbb ràbbin wu fatt te rafet ñett lañ nag. Am na bu ci gën a mag am bu ci gën a mag tuuti am bu ci gën a ndaw. Ñoom ñépp nag am nañu kubéer ci biir kaw kubéer gi nag am na lu ci nekk cat la mel ni mbaxana. Ñoom ñetti pañe yépp am na ay jàppukaay, jàppukaay yu ñu lonk ci wet yi , ñaari buum yun leen di jàppe."
J'ai vu quelque chose qu'on achète au marché...,Gis naa benn affaire bu ñuy ndugge marché...
"Sur la photo que vous m'avez envoyée, j'y ai vu une jolie porte conçue avec du bois et du verre. Il y a au-dessus de la porte une lumière qui éclaire.","Nataal bii ngeen ma yónnee de, gis naa ci biir nataal bi ab buntu bu rafet ñu liggéeyee ko dénk ak weer. Am na ca kaw bunt ba limiyeer buy leer"
"Sur cette photo ci, il y a des pierres qui sont rassemblées. Cependant, les pierres ont des trous à l'intérieur ainsi que des pointes. Elles semblent de couleur marron.","Waaw nataal bi de, ay xeer la yoo xam ni dañ dajaloo. Xeer yi nag Daf am am ay pax-pax ci biir, am ay cat-cat. Dafa xaw a marõ."
C'est des enfants qui jouent avec leurs jouets. Les enfants sont entrain de jouer avec leurs jouets. C'est des enfants qui jouent.,"Xale yuy fo la, yor seeni fowukaay. Xale yi dañuy fo, yor seeni fowukaay. Ay xale yuy fo la."
"Ce que tu m'as envoyé jusqu'à maintenant, la plupart sont des objets utiles. Il y a une théière, une machine de chauffage et un récipient.","Li nga ma yónnee ba tey, li ma ci gis ay jëfandikukaay la, baraada la ak mësin pour tàngalukaay ak xellikaay la."
J'ai vu ici une photo sur laquelle il y a un lit. Il est chocolat et a deux portes. Il y a aussi quelque part où on peut s'appuyer. C'est ça que j'y ai vu.,Gis naa fi ab nataal bo xam ne ab lal la. Boo xam ne daa sokolaa am ñaari tànk. Am na wéeruwaay tamit. Loolu laa fi gis.
"C'est cela qu'on appelle un berceau. Il est conçu avec du bois. À l'intérieur de ce berceau, cependant, il y a une sorte de drap blanc avec un oreiller. À l'intérieur de l'autre, on y a étalé quelque chose de couleur chocolatée ; un drap chocolat.","Waaw lii lañu naan beerso. Dénk lanu ko defaree, dénk. Benn beerso bi nag ci biir lu mel ne xeetu darab bu weex moo ci nekk am benn njegeñaay. Beneen bi nag danu cee lal lu mel ne lu sokolaa ; darab bu sokolaa."
C'est l'entrée de Louga. C'est à la frontière de Louga que tu entres pour montrer que tu habites à la région de Louga. Louga fait partie du Sénégal. C'est ça qu'il représente au Sénégal.,"Lii duggukaay bu Luga la frontière bu Luga fii ngay dugg pour ñu wan la yaw mii nii yaa ngi dëkk biñ naan Luga. Luga nag ci Senegaal la bokk, ab lii la ci Senegaal."
