xar mépp man ? : Quel mouton en entier ?
kenn nit ki ñëw na : l'un des homme (s) est venu 
nit kenn ki ñëw na : l'un des homme (s) est venu
benn nit ki ñëw na : l'un des homme (s) est venu
nit ñenn ñi yegseeguñu : certaines personnes ne sont pas encore arrivées
ñenn nit ñi yegseeguñu : certaines personnes ne sont pas encore arrivées
nit ñenn ñooñii laa wax : je parle de ces autres individus
ñenn nit ñooñii laa wax : je parle de ces autres individus
yenn xar yooyuu laa wax : je parle des autres moutons (ceux-là) 
xar yenn yooyu laa wax : je parle des autres moutons (ceux-là) 
xar menn man õga wax ? : tu parles de quel mouton (l'un) ? > 
menn xar man õga wax ? : tu parles de quel mouton (l'un) ?
yeneen fas laa bëgg : c'est d'autres chevaux que je veux
fas yéenen la bëgg : c'est d'autres chevaux que je veux
yeneen nit laa gis : c'est d'autres gens que j'ai vus
nit ñeñeen la gis : c'est d'autres gens que j'ai vus
gis õga jigéen ñeneen ñooñu ? : as-tu vu ces autres femmes (en question) ?
yeneen fas yan õga gis ? : quels autres chevaux as-tu vu ?
fas yeneen yan õga gis ? : quels autres chevaux as-tu vu ?
gis õga sa yan xarit ? : tu as vu quels amis à toi ?
gis õga sa xarit yan ? : tu as vu quels amis à toi ?
gis õga sa yeneen xarit yi : tu as vu les autres amis (eux)
gis õga sa xarit yeneen yi : tu as vu les autres amis (eux)
mbëggéelam googee woon a õgi fi ba tay : c'est son amour d'antan qui survit encore
nit laa : j'ai été quelqu'un 
nit õga : Tu as été quelqu'un 
nit la : Il a été quelqu'un 
nit lanu : Nous avons été quelqu'un 
nit õgeen : Vous avez été quelqu'un 
nit lañu : Ils ont été quelqu'un 
nit lañu : Elles ont été quelqu'un 
Laobe lë woon : je fus Laobé
Laobe õga woon : Tu fus Laobé
Laobe la woon : Il fut Laobé
Laobe lanu woon : Nous fûmes Laobé
Laobe õgeen woon : Vous fûtes Laobé
Laobe lañu woon : Ils furent Laobé
Laobe lañu woon : elles furent Laobé
gis naa nagu Tugël : j'ai vu (une) vache d'Europe
gis naa nagu Tugël : j'ai vu (des) vaches d'Europe
gisóon õga doomu jigéen joojale jan ? : tu as vu le fils de quelle femme (celle-là) ?
tann õga doomu benn jigéen jan ? : tu as choisi la fille de quelle femme ?
jënd naa xaru beneen waa jan? : j'aurais acheté le mouton de quelle autre personne ?
Amul benn ardow Jéeri boo xamul : il n'est de Ardo du Dieri que tu ne connaisses
Dem naa : je pars
Dem naa : je suis parti
Dem õga : Tu pars
Dem õga : Tu es parti
Dem na : Il part
Dem na : Il est parti
Dem nañu : Nous sommes partis
Dem nañu : Nous partons
Dem õgeen : vous êtes partis
Dem õgeen : Vous partez
Dem nañu : Ils partent
Dem nañu : Elles sont partis
Dem nañu : Ils partent
Dem nañu : Ils sont partis
"soo ñëwóon, kon, demkoon naa : si tu étais venu, dans ce cas, je serais parti"
fu mu bëgg ? : où veut-il 
fu mu bëgg ? : quelle partie ?
mi õgii di dem : le voilà qui part
mi õgiiy : le voilà qui part
diõga dem ? : tu iras ?
daõga dem ? : tu iras ?
gor gii di Lawbe Ndar : cet homme (qui) est (un) Laobe de Saint-Louis
maa di dem : c'est moi qui pars
maa di dem : c'est moi qui suis en train de partir
maa di dem : c'est moi qui dois partir
maa di dem : c'est moi qui vais partir
góor gi doon dem : l'homme qui partait
góor gi doon dem : l'homme qui devait partir
góor gi doon dem : l'homme qui allait partir
su góor gi dee ñëw : si l'homme vient
su góor gi dee ñëw : si l'homme doit venir
su góor gi dee ñëw : quand l'homme viendra
bi õga dee dem : alors que tu partais
bi õga dee dem : au moment où tu partais
bi õga dee dem : du moment que tu pars
bi mu dee dem : du moment qu'il part
bi mu dee dem : du fait qu'il doit partir
wool góor gi dul Kajgaamu fii : appelle l'homme qui n'est pas (un) Kangame d'ici
xam naa nit ñi dul Sërin : je connais les gens qui ne sont pas des Sérignes
bu mu fen bi mu dul ñëw : qu'il ne mente pas du moment qu'il ne vient pas
góor gi moo dulwoon boroom kër gi : c'est l'homme qui n'était pas le maître de maison
ñii dañu demul xanaa : ceux-ci ne partent peut-être pas — ne sont peut-être pas partis
góor gi doon na di nit koo xam ni : il se trouve que l'homme est de ces gens qui...
na ma : que je....
naa : que je....
na mu : qu'il...
na : qu'il...
ka : celui 
ñi : lesquels
ñi : auxquels
ña : lesquels
ña : auxquels
ñooña : lesquels
ñooña : auxquels
ñu : lesquels
ñu : auxquels
ñooñu : lesquels
ñooñu : auxquels
yi : lesquels
yi : auxquels
ya : lesquels
ya : auxquels
yooya : lesquels
yooya : auxquels
yu : lesquels
yu : auxquels
yooyu : lesquels
yooyu : auxquels
góor gi bëgg na gis ki demoon : l'homme voudrait voir celui qui était parti
"nagi dëkk bii õga gis, wa ci ëpp sa baay Alfa moo ka moom : des boeufs que tu vois dans cette ville, le plus gros appartient à ton père Alfa."
"nagi dëkk bii õga gis, wa ci ëpp sa baay Alfa moo ka moom : des boeufs que tu vois dans cette ville, celui le plus gros appartient à ton père Alfa."
wante woowa ma la yóot it deey bonul : mais celui que (ce boeuf) je t'ai donné n'est pas mauvais non plus
nuyul më ñépp te maarel ma bu baax ñooña õga dajeeloon : mon salut à tout le monde mais surtout honore de ma part ceux-là que tu rencontras.
"nit ñi õga ma wàn ñépp, kii laa ci wóolu : des gens que tu m'as présentés celui que voici me dispose le plus à la confiance."
"gis õga nag yii yépp, woowuu moo ci gën : des boeufs que tu vois, celui-là est le meilleur."
"gis õga nag yii yépp, woowuu moo ci gën : des boeufs que tu vois, celui-là tout près est le meilleur."
"mii maa ka moom, waaye moomule deey, xawma fu mu bokk : celui-ci est à moi mais j'ignore d'où provient cet autre-là."
"mii maa ka moom, waaye moomule deey, xawma fu mu bokk : celui-ci est à moi mais j'ignore d'où provient cet autre-là près de toi."
yan fas õga bëggoon ak wan õga japp : quels chevaux voulais-tu et lequel as-tu pris ?
"xëynë xar yi ñëw nañu wante gisaguma wenn : les moutons sont peut-être déjà arrivés, j'en n'ai encore vu aucun"
"sa jarbaat yi, jenn gënu kë ci tayel : aucun de tes neveux n'est aussi paresseux que celui-là."
yan fas õga bëggoon ak wan õga japp : quels chevaux voulais-tu et lequel as-tu pris ?
lépp jeex na : le tout est épuisé
gis õga kooku : tu as vu celui-ci ?
gis õga kookuu kan : tu as vu celui-là lequel 
gis õga kookale : tu as vu celui-là ?
gis õga ñooñale ñan : tu as vu ceux-là lesquels 
gaynde gee lekk moomu mépp : c'est le lion qui a mangé entièrement celui-là
waxtaan õga ag keneen kookule kan ? : tu aurais conversé avec qui d'autre ? 
ñenn nit : certaines gens (quelques-uns parmi les hommes) 
ñennu nit : certaines gens (quelques-uns parmi les hommes) 
yenniy kaddu : certaines paroles
taxawaayu kooka sax taxul nëw : la présence de celui-là même ne justifie pas qu'on vienne
ñéneen ñi sax demewuñu noonu ! : les autres mêmes ne sont pas si fameux !
ñooñu ñépp woon demuñu : tous ceux-là (dont il fut question) ne sont pas partis
nile : de cette manière
nule : de cette manière ci
nale : de cette manière-là
loolale : ce fait-là
"népp noo defe baax na : de toute manière, quelle que soit ta façon d'agir c'est bien"
foofu góor gi dem fu rafet la : l'endroit où l'homme est parti est beau
foofu góor gi dem fu rafet la : là où l'homme est parti est beau
fépp fu mu jëm foofu jàmm dana fa wacc : partout où il ira la paix descendra là
"fépp fu mu jëm foofu jàmm dana fa wacc : partout où il descend, là paix descendra"
"képp ku dem, kooku raggal la : quiconque s'en va, celui-là est un froussard"
"kooku dem ku më bëgg la : c'est quelqu'un que j'apprécie, celui qui est parti"
"kooku dem ku më bëgg la : celui qui est parti, c'est quelqu'un que j'apprécie"
"moom daal : lui, aussi"
moom daal léegi addina dafa soppeeku : en fait le monde a changé de nos jours
mondé ci subë dafa naajoon : mais ce matin il y avait du soleil pourtant
te dey addina laabiir dafa ci baax : du reste la générosité est une bonne chose dans la vie
yéen ñi ci bir foofule lawoon : c'est vous-même qui étiez là à l'intérieur.
ca ñoom : noonule taxaw : vers ceux qui sont debout là-bas
"wax ji yépp, bañ-õga-ñëw la : tout ce verbiage, c'est pour que tu ne viennes pas"
"wax ji yépp, bañ-õga-ñëw la : tout ce bavardage, c'est pour que tu ne viennes pas"
õga bañ ñëw ²÷ rafetul : le fait que tu ne viennes pas est préjudiciable
di tel-teli doõõ ²÷ taxul sotal dara : s'agiter simplement ne suffit à rien résoudre
"maa õgii gis leen ma, du jëfu nit ku yiw : « me voici, regardez-moi » n'est pas le fait d'un homme serein"
jigéen ji ag góor gi ²÷ ñjool lañu : la femme et l'homme sont de haute taille
jigéen ñi ag góor ñi ²÷ ñjóol lañu : les femmes et les hommes sont de haute taille
góor gi soppul : seen lekku Saalum yooyu : l'homme n'apprécie pas votre cuisine du Saloum
Amet jaay na : naaru-góoru Daawuda wa woon : Ahmet a vendu le pur-sang que David possédait
Siré ñaanal na Umar mi taxaw : Cire a prié pour Oumar qui se tient-là
"sëriñ bi ñaan na mayewoon alalam ji ba mënkóon yalwaan : le marabout implora qu'il fût dans la situation de quelqu'un qui aurait fait don de sa fortune, pour être en mesure de demander l'aumône"
deõk naa la : boobule woon : je te confie celui-là (dont il fut question au passé).
góor gi nee na la fi saõx : ci biti : l'homme t'a dit ici il y a un instant : dehors (de sortir)
góor gi ni : cam : l'homme fit pouah ! (l'homme émis un geste de regret)
góor gi may na nit dara : l'homme a donné quelque chose à quelqu'un
góor gi may na dara nit : l'homme a donné quelque chose à quelqu'un
góor gi wax na xale yi wax ju rafet : l'homme a tenu aux enfants de bons propos
deõk õga xalel liggéey bu rafetkon : tu confies à un enfant un travail qui eût été beau
xale bi mayul dara kii : l'enfant n'a rien donné à celui-ci
xale bi mayul kii dara : l'enfant n'a rien donné à celui-ci
joxal kenn liggéey bi : donne le travail à un autre
joxal liggéey bi kenn : donne le travail à un autre
mayal ñépp benn : donne un à chacun
mayal benn ñépp : donne un à chacun
"abalal keneen ki demkoonul ki, sama téeré bi : prête à cet autre qui n'eût pas été, mon ouvrage"
waxati ma la koon dara : je ne t'aurais rien répété
waxati ma la koon dara : je ne te répéterai plus jamais rien
ci keneen ki : ci buntu kër gi : vers cet autre qui est devant la porte de la maison
attekat õgeen : ci ban yoon ? : vous êtes des juges en vertu de quel droit ?
moom mile : ci buntu kër gi la : c'est celui-là même devant le seuil de la maison
bul yaréediku niki waa jii : ne sois pas aussi impoli que cet individu
waxtaan õga ag ñépp gannaaw nooñii : tu as discuté avec tous sauf avec ceux-là
nit ki lekkul dara ak loxoom : l'homme n'a rien mangé avec la main
góor gi dem na ca tool ya : l'homme est allé aux champs
góor gi dem na tool ya : l'homme est allé aux champs
nit ki dóor na nag wi ak bant : l'homme a frappé la vache avec un bâton
waa ji day noyyee ak bakkan : l'individu respire avec son nez
waa ji day waxe bakkan : l'individu parle avec son nez 
yobul na ka õgooñ tool ya : il lui a amené du fourrage au champ
yobul na ka õgoon ca tool ya : il lui a amené du fourrage au champ
yobul na góor gi xar kërëm : il a amené à l'homme un mouton chez lui
yobul na fi xar góor gi : il y amena un mouton pour l'homme 
"noona Gelwar bi, buur bi, daldi ni tekk : alors le roi Guelwar s'immobilisa"
"ñëwël ndax Musaa lamaanu réew mi : viens pour Moussa, lamane de ce pays"
jéeg yi ak jaõx yi it dañu ñëw : les femmes mariées et les jeunes filles viendront
ndaw si ak waa ji itam dañu bëggul déggoo : la femme et l'homme non plus ne désirent s'entendre
sa xarit yi ag sa mbokk yi danañu ñëw : tes parents et tes amis viendront
jox na doom ji ak yaayam séen wall : il a donné à l'enfant et à sa mère leur part
set na ci biir ak ci biti itam : il a cherché à l'intérieur et à l'extérieur aussi
gis naa la : je t'ai vu
gis naa la ak moom : je t'ai vu avec lui
gis naa la yaw ak moom : je t'ai vu avec lui
gis naa la yaak moom : je t'ai vu avec lui
"nit, gayndé, nag, àndoon nañu fi : homme, lion, boeuf, allaient de concert"
"xale yi set nañu ci biir, ci biti gisuñu dara : les enfants ont cherché à l'intérieur, à l'extérieur, mais n'ont rien trouvé"
"nit, gaynde, xar, ak bukki duñu ànd : homme, lion, mouton et hyène, ne vont pas ensemble"
"may na ka lëg, doomam ak nopp ya : il lui a donné le lièvre, ses petits et leurs oreilles"
"séetal ci bir, ci biti, ci suuf ak ci kaw : regarde à l'intérieur, à l'extérieur, en bas et en haut"
moontin góor gi jambaar la lool ci liggéey bi : et pourtant l'homme est dur à la tâche
jigéen ñi demuñu Ndar ba tày : les femmes n'ont été à Saint-Louis jusqu'ici
nit ku baax la : c'est un homme gentil
nit la ku baax : c'est un homme gentil
ndaw la : góor gi di wut : c'est un messager que cherche l'homme
"õga dem la, góor gi bëgg : que tu partes, c'est ce que désire l'homme"
ci ki ñëw ba ñu xammee ka : chez celui qui est venu et qu'on a reconnu
góor gi dem : ba mu ñëw ? : l'homme peut-il partir jusqu'à ce qu'il vienne
na góor gi dem : ba xale yi yeksi : l'homme doit s'en aller jusqu'à ce que les enfants reviennent
xale bi ne : õgeen dugg : mu gis leen : l'enfant dit d'entrer pour qu'il vous voie
li õga wax la : ndaw si taamu : c'est ce que tu as dit que la jeune femme préfère
bëggóon õgeen dem rekk : le désir non exaucé de vous voir partir
góor gi nee : xale yi demkoon nañu fa : l'homme soutient que les enfants y eussent été
"góor googule ñëwóon, mi õgi : cet homme qui vint autrefois, le voilà"
jox naa téere bi góor : gi ñëw : j'ai donné le livre à l'homme qui est venu
abal naa téere bi góor googule gi dem : j'ai prêté le livre à cet homme parti
lépp : lu baax la góor gii bëgg : c'est tout ce qui est beau qui séduit cet homme
keneen kooku génn yeksiwul : cet autre qui est sorti n'est pas encore arrivé
jox na ka keneen ku sawar : il l'a donné à quelqu'un d'autre de très actif
may naa ka keneen : ku ka gën : je l'ai donné à quelqu'un de meilleur que lui.
"ci kooku, ndax mu wettëliku : avec celui-là, afin qu'il ne soit pas seul"
góor gaa õgoogule : ndax kenn bañ génn : voilà l'homme ainsi nul ne bougera
ñawoon la : ba bi mu fiy joge : c'était ceux-là même jusqu'à ce qu'il parte
foofu la : ba ba ñuy gis feneen : c'est là jusqu'au moment où nous trouverons un autre lieu
ci fii la : ba ba ñuy gis feneen : c'est là jusqu'à ce qu'on trouve un autre endroit
amal õgor : ba mën nekk nit : aie assez de sérénité pour conserver ta dignité
"Faatim la soo demee : c'est Fatim, si on va au fond des choses"
"Faatim la soo demee : c'est Fatim, peut-être"
Faatim la soo demee : c'est peut-être Fatim
"soo demee, Faatim la : si on va au fond des choses, c'est Fatim"
"soo demee, Faatim la : c'est Fatim, si on va au fond des choses"
"soo demee, Faatim la : c'est peut-être Fatim"
gaynde la : ku dem : c'est peut-être un lion
góor gi la : yaakaar naa : je crois que c'est l'homme
"so demee, mi õgiy wax : il est entrain de parler, peut-être"
"so demee, mi õgiy wax : il est peut-être entrain de parler"
"soo bëggul, ci fii kóon : ici alors, si tu refuses"
soo demee : kookule la : c'est celui-là peut-être
defe naa : keneen kii la : c'est l'autre je crois
du kii : defe naa : je crois que ce n'est pas celui-ci
su bëggul : na dem : qu'il parte s'il ne veut pas
du ñëw : defe naa : je crois qu'il ne viendra pas
ma defe : góor gi dem na : l'homme est parti je crois
ma defe : góor gii dem la : c'est l'homme qui part je crois
dellu biir Ndar soo bëggée : retourne au centre de Saint-Louis si tu veux
dellu soo bëggée biir Ndar : si tu veux retourne au centre de Saint-Louis
góor gee ni : mi õgi fi : soo demee : c'est l'homme qui a dit qu'il est là certainement
soo demee : góor gee ni mi õgi fi : certainement c'est l'homme qui a dit qu'il est là
góor gee ni : soo demee mi õgi fi : c'est l'homme certainement qui a dit qu'il est là
góor gee ni nit la soo demee : c'est l'homme qui a soutenu qu'il est sain d'esprit peut-être
soo demee góor gee ni nit la : peut-être est-ce l'homme qui a dit qu'il est sain d'esprit
góor gee ni soo demee nit la : l'homme a peut-être soutenu qu'il est sain d'esprit
góor gee ni kookule la : soo demee : c'est l'homme qui a dit que c'est celui-là peut-être
soo demee : góor gee ni : kookule la : peut-être l'homme a-t-il dit que c'est celui-là
góor gee ni : kookule la : soo demee : l'homme a dit que c'est celui-là peut-être
sa yay nee : soo yeggee dana dellusi : ta mère promet de revenir si tu vas jusqu'au bout
sa yay nee : dana dellusi soo yeggee : ta mère dit qu'elle reviendra si tu vas jusqu'au bout
"ci Séeréer si, ci Ñoomiõka yi, ci Pël yi : chez les Sérère, les Peul, les Niominka"
"ci Pël yi ag ci Séeréer si, ag ci Ñomiõka yi : chez les Peul, les Sérère, et les les Niominka"
"noona góor gi seet lëf ki, seetat mbir mi : alors l'homme reconsidéra la chose, reconsidéra l'affaire."
"dem õga, te dem na, te dem naa : tu as été et il a été et moi aussi j'ai été"
"noona góor gi dugg, xale yi gis ka, mu toog, ñépp toog : alors l'homme entra, les enfants le virent, il s'assit, tous s'assirent"
"bëgg naa góor ñi ñëw, xale yi ñëw, jigéen ñi toog : je souhaite que les hommes viennent, que les enfants viennent et que les femmes s'asseyent"
"nee waa jii gor la, goor la, jambe la : il dit que ce Monsieur est un homme, il est noble, il est brave"
"defe naa du kookuu, du kookee : je crois que ce n'est pas celui-ci ce n'est pas celui-là"
"demal ndax mu ñëw, ndax mu meddi : vas-y pour qu'il vienne, pour qu'il ne soit plus fâché"
"ñëwël ndax xale yi di ay liggéeykat, di ay jambaar : viens pour que les enfants soient des travailleurs, soient des braves"
"demal, ndax mu di, leneen, mu di feneen : vas-y pour que ce soit autre chose, que ce soit ailleurs"
dana ñëw õga bañ dem õga dem : il viendra que tu veuilles ou non
"tày ci suba, tày ci õgoon ma fiy nekk : ce matin ou ce soir c'est moi qui suis ici"
"maa fiy nekk tày ci õgoon, tày ci suba : ce matin ou ce soir c'est moi qui suis ici"
"bëgg në õga ñëw, mu bañ dem su nëjul : je veux que tu viennes, qu'il refuse de partir s'il n'y a pas de soleil"
"bëgg naa õga ñëw mu dem su õgeen noppée : je veux, si vous avez fini, que tu viennes et qu'il parte"
bëgg në õga ñëw ci subë ci juróomi waxtu ci sedd bi : je veux que tu viennes le matin à cinq heures dans la fraîcheur
"bëgg naa ci juróomi waxtu, ci subë, õga ñëw : je veux que tu viennes le matin à cinq heures dans la fraîcheur"
"defewoon na, ci subë si, ci bes bi, daa dem : je croyais que tu irais, ce matin, ce jour"
"defewoon na, daa dem, ci bes bi ci subë si : je croyais que tu irais, ce matin, ce jour"
Dans góor gi bëgg na õga dem te mu ñëw : l'homme veut que tu ailles et qu'il vienne
dem õga te ñëw na : tu as été et il est venu.
góor gi dem te xale yi dugg : que l'homme parte et que les enfants entrent
góor gi bëgg na õga dem te xale yi toog : l'homme souhaite que tu partes et que les enfants restent
ne jigéen ji ñëw te mu toog : il demande que la femme vienne et que lui il reste
defewoon naa góor gi mag la te ndaw si nit la : je croyais que l'homme était mûr et que la femme était saine d'esprit
"defewoon naa góor gi kenn ki la, te xale bi kooku la : je croyais que l'homme c'était cet autre et que l'enfant c'était celui-là"
demal ndax mu ñëw ndax it mu génn : vas-y afin qu'il vienne et aussi afin qu'il sorte
soo demee ag soo demul itam : dana ñëw : que tu partes ou que tu ne partes pas il viendra
dana ñëw soo demul ag soo demee itam : que tu partes ou que tu ne partes pas il viendra
ñëw na demb yépp ag tay : il est venu hier et aujourd'hui
"bëgg na soo demee, mu dellusi te góor gi ñëw : il veut, lorsque tu iras que lui, il revienne et que l'homme aussi revienne"
"bëgg na góor gi ñëw te mu dellusi soo demee : il veut que l'homme vienne et que lui, il revienne si tu pars"
dañu defewoon ni daa dem ci subë ag ci õgoon yépp : on croyait que tu allais partir matin et soir
dañu defewoon ci õgoon ag ci suba yépp da dem : on croyait que tu allais partir matin et soir
góor ñi dañu tayel te jigéen ñi du ñu deglóo : les hommes sont des paresseux et les femmes ne savent pas écouter
"xale yi bëgg nañu dikk, te mag ni ñaan nañu õgeen dem : les enfants veulent venir et les adultes souhaitent que vous partiez"
gis naa góor googu demoon Ndar te õga abaloon ka sa gaal : j'ai vu l'homme qui était parti à Saint-Louis et auquel tu prêtas ta pirogue
gis naa góor gi doon wax te toogoon ci suuf : j'ai vu cet homme qui parlait et qui était assis par terre
góor gee dem walla xale yee noppi ? : c'est l'homme qui est parti ou bien ce sont les enfants qui se sont tus ?
xale yee ñaan walla mag née bëgg õga dem ? : ce sont les enfants qui ont demandé ou les adultes qui ont voulu que tu partes ?
demal Ndar mu mën ñëw walla mu yonnée : va à Saint-Louis pour qu'il puisse venir ou qu'il envoie quelqu'un
géew bi day taxaw walla 1 ma dem : le cercle se forme ou je m'en vais
góor gee dem mba xale yee toog : ou l'homme est parti ou les enfants sont assis
sa baay né õga dem mba õga nibbisi : ton père te demande de partir ou de rester à la maison
góor gi dem na waaye xale yi demuñu : l'homme est parti mais les enfants ne le sont pas
sa bay bëggul õgeen di génn ag di wëndéelu : ton père n'aime pas que vous sortiez et que vous vous baladiez
bëgg naa õga dem te it õga noppi : je veux que tu partes et aussi que tu te taises
may na la ndax xale yi beg te it õga ànd ak ñom : il t'a fait un cadeau pour que les enfants soient contents et que toi aussi tu les accompagnes
jëgg day wut fu mu jaar ag itam na mu laqoo : le convoyeur doit chercher où passer et aussi comment se cacher
jigéen ji ñaan na ndax xale yi agg te itam seen baay nekk fa : la femme pria pour que les enfants arrivent et aussi pour que leur père soit dans les lieux
bëgg na sa waajur ñëw te nak ñu fay kà : il veut que tes parents viennent et surtout qu'ils le payent
"góor gi dem na ndax õgeen ñëw te nak kenn bañ leen foog : l'homme est parti pour que vous veniez sans que personne, surtout, ne le soupçonne"
na õgeen dem ndax gerte gi ñëw te nak ñjaay mi jar benn yoon : allez pour que l'arachide arrive et qu'enfin les ventes marchent une fois pour toutes
du bañ boo naõgoo ag it boo yaboo ci liggéey bi : il ne refusera pas si tu acceptes et aussi (si tu) t'engages dans le travail
"yaakaaroon na ni, mag ñi du ñu ci agg foofu te it xale yi nekkunu fi woon : il espérait que les gens d'âge n'en seraient pas arrivés là et aussi que les enfants étaient absents"
te itam : et aussi
te itam : et surtout
te nak : et
te nak : et aussi
te nak : et encore
te nak : et surtout
te nak : et sans que
te nak : et enfin
ag it : mais aussi
ag it : et aussi
jigéen ji bëgg na õgeen am waaye it õgeen di maye : la dame voudrait bien que vous ayez (des richesses) mais aussi que vous donniez.
mbaa : est-ce comme je le crains que...
kenn demul mbaa : (j'espère) que personne n'est parti
mbaa kenn demul : (j'espère) que personne n'est parti
lu tax ? : pourquoi ?
lu tax ? : qu'est-ce qui est la cause ?
lu waral ? : pourquoi ?
"lu waral ? : qu'est-ce, qui est la cause ?"
