french,wolof
"Certainement, c'est l'homme qui a dit qu'il est là !","Soo demee, góor gee ni mi õgi fi !"
"C'est l'homme, certainement, qui a dit qu'il est là !","Góor gee ni, soo demee, mi õgi fi !"
"C'est l'homme qui a soutenu qu'il est sain d'esprit, peut-être !","Góor gee ni nit la, soo demee !"
Peut-être est-ce l'homme qui a dit qu'il est sain d'esprit !,Soo demee góor gee ni nit la !
L'homme a peut-être soutenu qu'il est sain d'esprit !,Góor gee ni soo demee nit la !
"C'est l'homme qui a dit que c'est celui-là, peut-être !","Góor gee ni kookule la, soo demee !"
Peut-être l'homme a-t-il dit que c'est celui-là !,Soo demee góor gee ni kookule la !
"L'homme a dit que c'est celui-là, peut-être !","Góor gee ni kookule la, soo demee !"
Ta mère promet de revenir si tu vas jusqu'au bout.,Sa yay nee soo yeggee dana dellusi.
Ta mère dit qu'elle reviendra si tu vas jusqu'au bout.,Sa yay nee dana dellusi soo yeggee.
"Chez les Sérère, les Peul, les Niominka...","Ci Séeréer si, ci Pël yi, ci Ñomiõka yi..."
"Chez les Peul, les Sérère, et les Niominka.","Ci Pël yi ag ci Séeréer si, ag ci Ñomiõka yi."
"Alors l'homme reconsidéra la chose, reconsidéra l'affaire.","Noona góor gi seet lëf ki, seetat mbir mi."
Tu as été et il a été et moi aussi j'ai été.,"Dem õga, te dem na, te dem naa."
"Alors l'homme entra, les enfants le virent, il s'assit, tous s'assirent.","Noona góor gi dugg, xale yi gis ka, mu toog, ñépp toog."
"Je souhaite que les hommes viennent, que les enfants viennent et que les femmes s'asseyent !","Bëgg naa góor ñi ñëw, xale yi ñëw, jigéen ñi toog !"
"Il dit que ce Monsieur est un homme, il est noble, il est brave...","Nee waa jii gor la, goor la, jambe la..."
"Je crois que ce n'est pas celui-ci, ce n'est pas celui-là... !","Defe naa du kookuu, du kookee... !"
"Vas-y pour qu'il vienne, pour qu'il ne soit plus fâché... !","Demal ndax mu ñëw, ndax mu meddi... !"
"Viens pour que les enfants soient des travailleurs, soient des braves... !","Ñëwël ndax xale yi di ay liggéeykat, di ay jambaar... !"
"Vas-y pour que ce soit autre chose, que ce soit ailleurs... !","Demal, ndax mu di, leneen, mu di feneen... !"
Il viendra que tu veuilles ou non !,Dana ñëw õga bañ dem õga dem !
Ce matin ou ce soir c'est moi qui suis ici !,"Tày ci suba, tày ci õgoon ma fiy nekk !"
Ce matin ou ce soir c'est moi qui suis ici !,"Maa fiy nekk tày ci õgoon, tày ci suba !"
"Je veux que tu viennes, qu'il refuse de partir s'il n'y a pas de soleil... !","Bëgg në õga ñëw, mu bañ dem su nëjul... !"
"Je veux, si vous avez fini, que tu viennes et qu'il parte !",Bëgg naa õga ñëw mu dem su õgeen noppée !
Je veux que tu viennes le matin à cinq heures dans la fraîcheur !,Bëgg në õga ñëw ci subë ci juróomi waxtu ci sedd bi !
Je veux que tu viennes le matin à cinq heures dans la fraîcheur !,"Bëgg naa ci juróomi waxtu, ci subë, õga ñëw !"
"Je croyais que tu irais, ce matin, ce jour... !","Defewoon na, ci subë si, ci bes bi, daa dem !"
"Je croyais que tu irais, ce matin, ce jour... !","Defewoon na, daa dem, ci bes bi ci subë si !"
L'homme veut que tu ailles et qu'il vienne.,Dans góor gi bëgg na õga dem te mu ñëw.
Tu as été et il est venu.,Dem õga te ñëw na.
Que l'homme parte et que les enfants entrent !,Góor gi dem te xale yi dugg !
L'homme souhaite que tu partes et que les enfants restent.,Góor gi bëgg na õga dem te xale yi toog.
Il demande que la femme vienne et que lui il reste.,Ne jigéen ji ñëw te mu toog.
Je croyais que l'homme était mûr et que la femme était saine d'esprit !,Defewoon naa góor gi mag la te ndaw si nit la !
Je croyais que l'homme c'était cet autre et que l'enfant c'était celui-là !,"Defewoon naa góor gi kenn ki la, te xale bi kooku la !"
Vas-y afin qu'il vienne et aussi afin qu'il sorte !,Demal ndax mu ñëw ndax it mu génn !
"Que tu partes ou que tu ne partes pas, il viendra.","Soo demee ag soo demul itam, dana ñëw."
Que tu partes ou que tu ne partes pas il viendra.,Dana ñëw soo demul ag soo demee itam.
Il est venu hier et aujourd'hui.,Ñëw na demb yépp ag tay.
"Il veut, lorsque tu iras que lui, il revienne et que l'homme aussi revienne.","Bëgg na soo demee, mu dellusi te góor gi ñëw."
"Il veut que l'homme vienne et que lui, il revienne si tu pars.",Bëgg na góor gi ñëw te mu dellusi soo demee.
On croyait que tu allais partir matin et soir !,Dañu defewoon ni daa dem ci subë ag ci õgoon yépp !
On croyait que tu allais partir matin et soir !,Dañu defewoon ci õgoon ag ci suba yépp da dem !
Les hommes sont des paresseux et les femmes ne savent pas écouter.,Góor ñi dañu tayel te jigéen ñi du ñu deglóo.
Les enfants veulent venir et les adultes souhaitent que vous partiez.,"Xale yi bëgg nañu dikk, te mag ni ñaan nañu õgeen dem."
J'ai vu l'homme qui était parti à Saint-Louis et auquel tu prêtas ta pirogue.,Gis naa góor googu demoon Ndar te õga abaloon ka sa gaal.
J'ai vu cet homme qui parlait et qui était assis par terre.,Gis naa góor gi doon wax te toogoon ci suuf.
C'est l'homme qui est parti ou bien ce sont les enfants qui se sont tus ?,Góor gee dem walla xale yee noppi ?
Ce sont les enfants qui ont demandé ou les adultes qui ont voulu que tu partes ?,Xale yee ñaan walla mag née bëgg õga dem ?
Va à Saint-Louis pour qu'il puisse venir ou qu'il envoie quelqu'un !,Demal Ndar mu mën ñëw walla mu yonnée !
Le cercle se forme ou je m'en vais !,Géew bi day taxaw walla ma dem !
Ou l'homme est parti ou les enfants sont assis.,Góor gee dem mba xale yee toog.
Ton père te demande de partir ou de rester à la maison.,Sa baay né õga dem mba õga nibbisi.
L'homme est parti mais les enfants ne le sont pas.,Góor gi dem na waaye xale yi demuñu.
Ton père n'aime pas que vous sortiez et que vous vous baladiez.,Sa bay bëggul õgeen di génn ag di wëndéelu.
Je veux que tu partes et aussi que tu te taises !,Bëgg naa õga dem te it õga noppi !
Il t'a fait un cadeau pour que les enfants soient contents et que toi aussi tu les accompagnes.,May na la ndax xale yi beg te it õga ànd ak ñom.
Le convoyeur doit chercher où passer et aussi comment se cacher.,Jëgg day wut fu mu jaar ag itam na mu laqoo.
La femme pria pour que les enfants arrivent et aussi pour que leur père soit dans les lieux.,Jigéen ji ñaan na ndax xale yi agg te itam seen baay nekk fa.
Il veut que tes parents viennent et surtout qu'ils le payent.,Bëgg na sa waajur ñëw te nak ñu fay kà.
"L'homme est parti pour que vous veniez sans que personne, surtout, ne le soupçonne.",Góor gi dem na ndax õgeen ñëw te nak kenn bañ leen foog.
Allez pour que l'arachide arrive et qu'enfin les ventes marchent une fois pour toutes !,Na õgeen dem ndax gerte gi ñëw te nak ñjaay mi jar benn yoon !
Il ne refusera pas si tu acceptes et aussi t'engages dans le travail.,Du bañ boo naõgoo ag it boo yaboo ci liggéey bi.
Il ne refusera pas si tu acceptes et aussi si tu t'engages dans le travail.,Du bañ boo naõgoo ag it boo yaboo ci liggéey bi.
Il espérait que les gens d'âge n'en seraient pas arrivés là et aussi que les enfants étaient absents.,"Yaakaaroon na ni, mag ñi du ñu ci agg foofu te it xale yi nekkunu fi woon."
La dame voudrait bien que vous ayez mais aussi que vous donniez.,Jigéen ji bëgg na õgeen am waaye it õgeen di maye.
La dame voudrait bien que vous ayez des richesses mais aussi que vous donniez.,Jigéen ji bëgg na õgeen am waaye it õgeen di maye.
Est-ce comme je le crains que... !,Mbaa... !
Que personne n'est parti,Kenn demul mbaa
J'espère que personne n'est parti,Kenn demul mbaa
Que personne n'est parti,Mbaa kenn demul
J'espère que personne n'est parti,Mbaa kenn demul
Pourquoi ?,Lu tax ?
"Qu'est-ce, qui est la cause ?",Lu tax ?
Pourquoi ?,Lu waral ?
"Qu'est-ce, qui est la cause ?",Lu waral ?
